feature_id,source,split,dose,fraction,endpoint,mean,low,high,documents
2966,fineweb-edu-sample,check,-0.1,0.01,interaction_norm,-7.541308077606595e-05,-0.00022153333162566442,7.966913663505281e-05,8
2966,fineweb-edu-sample,check,-0.1,0.01,beyond_gain_norm,1.8515740707270382e-05,-0.00012644613506628647,0.00019389390110058022,8
2966,fineweb-edu-sample,check,0.1,0.005,interaction_norm,-3.539700088971014e-05,-0.00010811435187350794,4.1708908946414244e-05,8
2966,fineweb-edu-sample,check,0.1,0.005,beyond_gain_norm,9.027077703409178e-06,-6.369329845339317e-05,9.755435166062459e-05,8
2966,fineweb-edu-sample,check,0.1,0.01,interaction_norm,-7.816030987571336e-05,-0.0002242186918893558,7.477862712662694e-05,8
2966,fineweb-edu-sample,check,0.1,0.01,beyond_gain_norm,1.419880569395695e-05,-0.00012948830426478704,0.00018919641188935548,8
2966,fineweb-edu-sample,fit,-0.1,0.005,interaction_norm,-4.762197726179411e-05,-0.000122202127536759,5.21806535645097e-05,8
2966,fineweb-edu-sample,fit,-0.1,0.005,beyond_gain_norm,-3.0461034739098444e-07,-9.982247110328019e-05,0.00011992824010440814,8
2966,fineweb-edu-sample,fit,-0.1,0.01,interaction_norm,-0.00010615469182544219,-0.00023891143194890627,5.608154101742549e-05,8
2966,fineweb-edu-sample,fit,-0.1,0.01,beyond_gain_norm,-1.8127262706501353e-05,-0.00019260299480614067,0.0001826458280030234,8
2966,fineweb-edu-sample,fit,0.1,0.005,interaction_norm,-4.994025329891046e-05,-0.00012345024959839124,4.961349946108072e-05,8
2966,fineweb-edu-sample,fit,0.1,0.005,beyond_gain_norm,8.177952973336948e-07,-0.0001001299283604037,0.00012222184530872603,8
2966,fineweb-edu-sample,fit,0.1,0.01,interaction_norm,-0.00010693080175928283,-0.00023626267781841833,5.493253821419471e-05,8
2966,fineweb-edu-sample,fit,0.1,0.01,beyond_gain_norm,-1.8511366535782357e-05,-0.0001919964213658942,0.00018289557948115786,8
2966,wikimedia-en,check,-0.1,0.005,interaction_norm,-2.480007911141845e-05,-8.070152935225176e-05,2.8196212176852516e-05,8
2966,wikimedia-en,check,-0.1,0.005,beyond_gain_norm,-8.952415563091769e-06,-7.292904348758003e-05,5.587526888790289e-05,8
2966,wikimedia-en,check,-0.1,0.01,interaction_norm,-5.0372717417565606e-05,-0.00015457201957006116,5.114079227223185e-05,8
