feature_id,direction,split,endpoint,mean,low,high,documents,leave_one_out_min,leave_one_out_max
2966,random_2,fit,k_digit,0.2708779647946358,0.07430980913341045,0.5403909366577861,16,0.1657178004582723,0.31099915504455566
2966,random_2,fit,k_word,0.1567099243402481,-0.12091672979295254,0.4167309030890465,16,0.11324286460876465,0.24462739626566568
2966,shuffled_labels,check,odd_fraction,0.9503967190634921,0.9190253442039197,0.9747724509646231,16,0.9471518910700867,0.9619399098512489
2966,shuffled_labels,check,k_digit,0.009072944521903992,-0.09543132036924362,0.12033218517899502,16,-0.025480985641479492,0.03282030423482259
2966,shuffled_labels,check,k_word,0.06634742021560669,-0.03523901104927063,0.16858857125043863,16,0.04054705301920573,0.09032090504964192
2966,shuffled_labels,fit,odd_fraction,0.9833788676653833,0.9732746099066033,0.9912169528366847,16,0.9823161894458764,0.986890770005921
2966,shuffled_labels,fit,k_digit,0.06310548633337021,-0.10289426427334547,0.2448106417432427,16,-0.0024765729904174805,0.09924868742624919
2966,shuffled_labels,fit,k_word,-0.08862465620040894,-0.25227973237633705,0.0469715334475038,16,-0.11690457661946614,-0.03081957499186198
28027,approx_spectrum_matched,check,odd_fraction,0.9782108669667395,0.9653751158055834,0.9886319562651399,16,0.9768551610703169,0.9825184561290088
28027,approx_spectrum_matched,check,k_digit,-0.317456666380167,-1.0236670495942235,0.264399277511984,16,-0.42954136927922565,-0.0433310866355896
28027,approx_spectrum_matched,check,k_word,0.8695088326931,0.03315741196274758,1.824082154780626,16,0.5677183469136556,1.0243892669677734
28027,approx_spectrum_matched,fit,odd_fraction,0.961762906542005,0.9219528946947879,0.9861516526438638,16,0.9593199040012196,0.979580451560056
28027,approx_spectrum_matched,fit,k_digit,-0.10816194117069244,-0.49813641235232353,0.3298978321254251,16,-0.2606530984242757,0.006397565205891927
28027,approx_spectrum_matched,fit,k_word,0.7722331210970879,0.0808133976534009,1.4549521263688798,16,0.5740602811177572,0.9754528601964315
