feature_id,n_points,fit_status,converged,is_bimodal_candidate,gmm_random_seed,gmm_n_init,activation_population,activation_storage_mode,rank_censored,log_mean_low,log_mean_high,log_variance_low,log_variance_high,log_std_low,log_std_high,component_weight_low,component_weight_high,minimum_component_weight,mode_separation,n_iter_1,n_iter_2,bic_1,bic_2,delta_bic,bimodality_score,activation_min,activation_p50,activation_p95,activation_max,candidate_delta_bic_threshold,candidate_min_component_weight,candidate_min_separation,n_documents,discovery_variance_log1p,selected_candidate
232,18818,ok,True,True,20260908,5,analysis_activations,positive,False,5.922895671337774,7.251819232886096,0.331063763285079,0.15706526689004802,0.5753814067947269,0.3963146059509389,0.3257530700290486,0.6742469299709514,0.3257530700290486,2.689971512967499,2,4,43861.31226776063,39837.29834364911,4024.0139241115176,4024.0139241115176,123.0390625,1106.9100341796875,2483.0057128906246,3218.5615234375,10.0,0.1,2.0,3628,0.6016672,False
238,23658,ok,True,True,20260908,5,analysis_activations,positive,False,5.993145032790457,7.023744967244321,0.12911623538522526,0.19192814139088746,0.3593274765241663,0.4380960412864826,0.5446955458436489,0.455304454156351,0.455304454156351,2.572305667481402,2,4,46698.65185884021,44477.00722879993,2221.644630040282,2221.644630040282,218.678955078125,606.220947265625,2005.4720703124992,3621.02587890625,10.0,0.1,2.0,4622,0.42114064,False
245,38639,ok,True,True,20260908,5,analysis_activations,positive,False,5.623483665127703,6.406855209644674,0.06678039535917585,0.13279657866515696,0.25841903056697635,0.3644126488819467,0.5658124723237621,0.434187527676238,0.434187527676238,2.47986233856249,2,4,55517.40801243659,50828.36568718334,4689.042325253249,4689.042325253249,183.54730224609375,364.57183837890625,959.3166381835935,2346.2861328125,10.0,0.1,2.0,1289,0.24620867,False
252,55260,ok,True,True,20260908,5,analysis_activations,positive,False,5.579481384362293,6.216869470193543,0.03908828793905256,0.14468377587845516,0.1977075818957193,0.3803732060469759,0.6045557161348146,0.3954442838651854,0.3954442838651854,2.1027090932300836,2,7,61456.1290138444,49115.1172886185,12341.0117252259,12341.0117252259,196.9486083984375,309.50238037109375,775.1980163574217,2235.337890625,10.0,0.1,2.0,3931,0.17797172,True
260,5491,ok,True,True,20260908,5,analysis_activations,positive,False,5.792301927933953,6.939993283624328,0.11462929835585868,0.24531400139213455,0.33856948822340543,0.4952918345704223,0.590913238258845,0.409086761741155,0.409086761741155,2.705347523179927,2,4,11643.656760805678,10664.331420232398,979.3253405732794,979.3253405732794,195.7034912109375,459.1558837890625,1923.7061767578125,3419.869140625,10.0,0.1,2.0,507,0.4865893,False
261,621,ok,True,True,20260908,5,analysis_activations,positive,False,5.82271653733486,6.248379771129395,0.006682547615229349,0.07635145121686882,0.08174685079701449,0.2763176635991062,0.49388462747985595,0.506115372520144,0.49388462747985595,2.089070811296637,2,15,260.4551003437008,6.492324614712743,253.96277572898805,253.96277572898805,301.8163757324219,381.4493408203125,729.70751953125,1373.280029296875,10.0,0.1,2.0,404,0.08737328,False
275,1549,ok,True,True,20260908,5,analysis_activations,positive,False,5.686942873975665,7.016828626513193,0.043600829417579756,0.3975418066421679,0.20880811626366383,0.6305091645980794,0.43011049758034103,0.5698895024196589,0.43011049758034103,2.831651576887964,2,19,3810.4747075645278,3185.636785880026,624.8379216845019,624.8379216845019,220.28848266601562,521.62255859375,2552.4697265625,3379.29931640625,10.0,0.1,2.0,767,0.6792567,False
293,7339,ok,True,True,20260908,5,analysis_activations,positive,False,5.424178877856893,6.037244595178274,0.02171357889831151,0.1398996130460353,0.14735528120264815,0.3740315669111837,0.5921055819330735,0.4078944180669265,0.4078944180669265,2.1566696410742554,2,13,7427.425819512768,4588.0075574247985,2839.418262087969,2839.418262087969,183.14114379882812,257.03448486328125,671.242425537109,1315.3746337890625,10.0,0.1,2.0,896,0.16071577,False
313,27035,ok,True,True,20260908,5,analysis_activations,positive,False,6.050194694025482,7.046016212099222,0.1320365971452321,0.1775296144067003,0.36336840416474314,0.42134263302768243,0.507358848753106,0.492641151246894,0.492641151246894,2.531160754125009,2,4,52126.09053134121,50170.21657632661,1955.8739550145983,1955.8739550145983,228.90771484375,677.892578125,2022.2759277343748,3874.6591796875,10.0,0.1,2.0,4588,0.40232143,False
325,2127,ok,True,True,20260908,5,analysis_activations,positive,False,5.559198881334248,6.27751478889939,0.05235516096973557,0.1426141558466981,0.22881250177762483,0.3776428946063968,0.5951047918442038,0.40489520815579605,0.40489520815579605,2.3006330115756355,2,5,2764.4285395114002,2418.2512562034735,346.1772833079267,346.1772833079267,182.517578125,318.18017578125,823.7362304687499,2263.85400390625,10.0,0.1,2.0,340,0.21332751,False
331,3858,ok,True,True,20260908,5,analysis_activations,positive,False,5.749934079480552,6.376528025928937,0.0437205682612054,0.1327211784549915,0.20909463948462523,0.36430917975668897,0.6192293864572453,0.38077061354275454,0.38077061354275454,2.109601950899417,2,5,4132.9648765517095,3460.034961866308,672.9299146854014,672.9299146854014,227.7166748046875,365.790771484375,875.9984985351559,2027.67333984375,10.0,0.1,2.0,1068,0.17022619,False
353,3033,ok,True,True,20260908,5,analysis_activations,positive,False,6.035984013399729,7.101941674927296,0.14213872257878085,0.2023077339194958,0.3770128944463052,0.449786320289419,0.529722192098741,0.470277807901259,0.470277807901259,2.568585890474233,2,4,6224.917376840062,5979.7889816288525,245.12839521120986,245.12839521120986,220.456787109375,658.0615234375,2206.99501953125,3544.8544921875,10.0,0.1,2.0,992,0.45364556,False
364,12855,ok,True,True,20260908,5,analysis_activations,positive,False,5.9009466979702605,6.748881975011146,0.06933669283481997,0.12422471146942587,0.26331861467587125,0.35245526165660496,0.5408912865697432,0.4591087134302568,0.4591087134302568,2.7256389042420675,2,4,19814.239839480142,18128.815976592825,1685.4238628873172,1685.4238628873172,240.2440185546875,506.1700439453125,1346.5149414062496,2536.958984375,10.0,0.1,2.0,3241,0.2731023,False
400,18132,ok,True,True,20260908,5,analysis_activations,positive,False,5.661440443969688,6.3595472785623475,0.05209243758622725,0.14421836509413977,0.22823767784094556,0.3797609315005162,0.596879877170477,0.4031201228295231,0.4031201228295231,2.228254479544135,2,5,22873.005370970062,19914.176240611625,2958.8291303584374,2958.8291303584374,201.43011474609375,349.75555419921875,904.0790283203128,2390.392822265625,10.0,0.1,2.0,4566,0.20650493,False
407,6044,ok,True,True,20260908,5,analysis_activations,positive,False,6.009826418092639,7.421722487434219,0.11863367254168006,0.21091824553652577,0.34443239182992075,0.45925836468868564,0.5999449429454676,0.40005505705453237,0.40005505705453237,3.47821004634631,2,3,14415.269334835333,12519.040014939423,1896.2293198959105,1896.2293198959105,251.81585693359375,590.2794189453125,2904.7559570312496,4492.10693359375,10.0,0.1,2.0,1577,0.6341063,False
413,5629,ok,True,False,20260908,5,analysis_activations,positive,False,5.952279569000052,6.720709568016536,0.059188653017896255,0.2891958282264038,0.243287182189889,0.537769307627726,0.6227329166518055,0.3772670833481944,0.3772670833481944,1.841153120544475,2,7,8919.628136147494,7420.515346082676,1499.112790064818,1499.112790064818,267.2784423828125,449.9063720703125,1376.4293457031235,4608.95556640625,10.0,0.1,2.0,844,0.28473955,False
438,17828,ok,True,True,20260908,5,analysis_activations,positive,False,6.068338918145962,7.373812714942521,0.20560923963884198,0.20546706242751211,0.4534415504106808,0.4532847476228514,0.5188601589758348,0.48113984102416524,0.48113984102416524,2.879532181005905,2,4,42404.331076439616,40251.60978779649,2152.7212886431225,2152.7212886431225,196.7808837890625,793.2179870605469,2810.2001953124995,4186.4541015625,10.0,0.1,2.0,3267,0.63103104,False
443,4324,ok,True,True,20260908,5,analysis_activations,positive,False,5.770173110407253,6.86189259568708,0.12295603305372216,0.16076656179475216,0.3506508706016886,0.40095705729510756,0.5199744071353688,0.4800255928646312,0.4800255928646312,2.8985386651892466,2,4,8723.949278069225,8184.443005468608,539.5062726006172,539.5062726006172,180.28811645507812,515.9536743164062,1625.213244628906,2388.591064453125,10.0,0.1,2.0,2027,0.4386933,False
450,4258,ok,True,False,20260908,5,analysis_activations,positive,False,5.6721331957531484,6.176743602145813,0.024048932923479156,0.10700937689066742,0.15507718376176155,0.32712287735752665,0.6216894088121372,0.3783105911878629,0.3783105911878629,1.9712373483904242,2,8,2902.9245005798634,1784.6845630439616,1118.2399375359018,1118.2399375359018,231.60400390625,324.1929016113281,692.7646667480467,1599.76025390625,10.0,0.1,2.0,2056,0.11534687,False
494,42683,ok,True,True,20260908,5,analysis_activations,positive,False,5.651754217418271,6.38733536510842,0.050747776263695143,0.1292959826268471,0.22527267092058714,0.35957750572977604,0.5663392471388846,0.43366075286111533,0.43366075286111533,2.4516391742701282,2,5,56074.0849907314,49141.2416202472,6932.8433704841955,6932.8433704841955,202.27154541015625,361.0448303222656,937.8373901367188,1961.8861083984375,10.0,0.1,2.0,1507,0.21770185,False
501,6527,ok,True,True,20260908,5,analysis_activations,positive,False,5.917711190870028,6.414912932733874,0.025706470653602848,0.07365019867623288,0.16033237556277535,0.27138570094283315,0.6336626053319695,0.36633739466803045,0.36633739466803045,2.230740884671657,2,5,3554.0223921406023,2319.5871296174637,1234.4352625231386,1234.4352625231386,292.3867492675781,418.2660217285156,826.4812255859373,1673.229736328125,10.0,0.1,2.0,1481,0.10067098,False
548,4830,ok,True,False,20260908,5,analysis_activations,positive,False,5.9115446336722375,6.727970535060655,0.06903477477034876,0.32815398878663027,0.2627446950374998,0.5728472647980701,0.6895815058316079,0.310418494168392,0.310418494168392,1.8320330129285172,2,5,7780.660901929505,6326.994158386367,1453.6667435431373,1453.6667435431373,250.28900146484375,414.638916015625,1417.5446411132814,4369.484375,10.0,0.1,2.0,1739,0.29221064,False
552,38317,ok,True,True,20260908,5,analysis_activations,positive,False,5.659715926078506,6.308454666678183,0.03539164007407833,0.14887008525327564,0.18812665965800363,0.38583686352301233,0.6215067641732478,0.3784932358267522,0.3784932358267522,2.1373087539625697,2,8,42484.37852142895,31918.806645313063,10565.57187611589,10565.57187611589,217.24624633789062,329.09503173828125,853.4316894531246,2363.84912109375,10.0,0.1,2.0,3750,0.1773478,False
553,9814,ok,True,True,20260908,5,analysis_activations,positive,False,5.521491996732752,6.655748245782013,0.12005616701539558,0.22717186175316803,0.34649122213325345,0.47662549423333206,0.5824454495633041,0.4175545504366958,0.4175545504366958,2.7221922364024524,2,4,20618.40513023653,19057.974697399706,1560.4304328368235,1560.4304328368235,146.34738159179688,357.86109924316406,1444.7058471679688,2819.2431640625,10.0,0.1,2.0,1078,0.47772053,False
567,6253,ok,True,False,20260908,5,analysis_activations,positive,False,5.825943709751473,7.039053995711033,0.17570860130454974,0.5780827063251336,0.41917609820283136,0.7603175036293283,0.7463156549623482,0.25368434503765175,0.25368434503765175,1.976012649584956,2,5,14096.86731268632,12556.682560850348,1540.1847518359718,1540.1847518359718,172.95196533203125,396.70111083984375,2425.985107421873,5595.1806640625,10.0,0.1,2.0,1618,0.556492,False
580,1052,ok,True,True,20260908,5,analysis_activations,positive,False,5.837863797240095,6.3725357997697945,0.012768713378604097,0.06826002798638166,0.11299873175661794,0.26126620138544837,0.4829222974367938,0.5170777025632062,0.4829222974367938,2.656335306573025,2,12,704.1841696804437,403.4479735017726,300.7361961786711,300.7361961786711,291.18109130859375,417.3557434082031,850.0825378417967,1117.299560546875,10.0,0.1,2.0,405,0.11295362,False
583,25587,ok,True,True,20260908,5,analysis_activations,positive,False,5.760566781282034,7.085135866188474,0.12337112817339839,0.2516990571083796,0.3512422642185852,0.5016961800815106,0.6271654003646767,0.3728345996353234,0.3728345996353234,3.058675052354997,2,4,58759.639277226575,52059.22571281789,6700.4135644086855,6700.4135644086855,189.362548828125,432.50897216796875,2165.1615966796867,3916.33349609375,10.0,0.1,2.0,4746,0.5814854,False
586,908,ok,True,True,20260908,5,analysis_activations,positive,False,5.782476335923617,5.975522518561307,0.0021296788650116342,0.014412681310197854,0.04614844379837346,0.12005282716453558,0.5628184539651937,0.43718154603480625,0.43718154603480625,2.1226455510527233,2,13,-1127.164980740622,-1439.5077889796196,312.3428082389976,312.3428082389976,302.1383056640625,338.12530517578125,452.5097030639648,619.305419921875,10.0,0.1,2.0,455,0.01668659,False
599,45271,ok,True,True,20260908,5,analysis_activations,positive,False,5.722211202965658,6.603148879072673,0.08166163383632777,0.1734930870999666,0.28576499757025486,0.41652501377464307,0.5856917276170538,0.4143082723829462,0.4143082723829462,2.4663708459698888,2,4,75184.47131390648,68942.53312263878,6241.938191267705,6241.938191267705,194.19183349609375,403.50897216796875,1245.4276123046875,2909.118408203125,10.0,0.1,2.0,4985,0.30802673,False
609,34569,ok,True,True,20260908,5,analysis_activations,positive,False,6.354185212549163,7.396879228890218,0.158506900495558,0.14687643860738603,0.3981292509921345,0.3832446198022694,0.43285368522894085,0.5671463147710591,0.43285368522894085,2.6683894161308452,2,4,68036.81171106892,65000.01480755586,3036.796903513059,3036.796903513059,281.939453125,1089.582763671875,2786.434033203124,4401.6328125,10.0,0.1,2.0,5268,0.41882214,False
624,24398,ok,True,True,20260908,5,analysis_activations,positive,False,5.648245908111989,6.125829639678041,0.021177629678920815,0.07213751899853167,0.1455253575117437,0.2685842865815714,0.6256215941674,0.3743784058325999,0.3743784058325999,2.210998491141006,2,6,11486.664690229767,5894.990020334491,5591.674669895276,5591.674669895276,227.96875,315.6944274902344,621.1427368164062,1441.47998046875,10.0,0.1,2.0,1563,0.09368096,False
632,43646,ok,True,True,20260908,5,analysis_activations,positive,False,5.699776504162958,6.922863988112049,0.22279377425372598,0.20457608636625232,0.47201035396877256,0.4523008803509588,0.4547869751791512,0.5452130248208489,0.4547869751791512,2.6458826241021405,2,4,100392.31226451737,96690.31480686677,3701.9974576506065,3701.9974576506065,126.10986328125,604.3463134765625,1886.6954650878906,2997.807861328125,10.0,0.1,2.0,4067,0.5838011,False
643,33074,ok,True,True,20260908,5,analysis_activations,positive,False,5.859174865382076,6.894071229649371,0.12534361041047923,0.20390940101423377,0.354038995607093,0.45156328572441956,0.5447066646055998,0.4552933353944002,0.4552933353944002,2.550627167280332,2,4,65714.4356777671,62433.142952446775,3281.2927253203306,3281.2927253203306,195.806396484375,527.0966186523438,1795.2646606445307,3469.324462890625,10.0,0.1,2.0,4391,0.42673638,False
681,5066,ok,True,True,20260908,5,analysis_activations,positive,False,6.180577474029729,7.483410041366322,0.18493349586772168,0.18262570692334562,0.43003894691960365,0.4273472907640174,0.5191657320209898,0.48083426797901013,0.48083426797901013,3.039064752800493,2,3,11869.19026246603,11163.86635152401,705.323910942021,705.323910942021,230.6083984375,884.7427978515625,3083.945556640625,4642.86474609375,10.0,0.1,2.0,1951,0.6076623,False
685,13235,ok,True,True,20260908,5,analysis_activations,positive,False,5.656044181877348,6.715973865548477,0.05734136544010562,0.3498762535162494,0.23946057178605754,0.5915033841967849,0.5509314754704777,0.44906852452952223,0.44906852452952223,2.3489770443453053,2,15,27491.088193040618,22670.570293916877,4820.517899123741,4820.517899123741,206.42567443847656,378.1258544921875,1747.2867919921857,3614.46142578125,10.0,0.1,2.0,4045,0.46669245,False
747,646,ok,True,False,20260908,5,analysis_activations,positive,False,5.860796430868911,6.104879033646317,0.005255184332456544,0.025705695116680142,0.07249265019611674,0.16032995701577463,0.7910610300802781,0.208938969919722,0.208938969919722,1.9617568574862343,2,4,-701.4972181103354,-927.8301774402225,226.3329593298871,226.3329593298871,310.22821044921875,359.6927947998047,501.5666961669922,784.2559814453125,10.0,0.1,2.0,429,0.01940415,False
755,1788,ok,True,True,20260908,5,analysis_activations,positive,False,5.725013932532323,6.424357687315441,0.0480838721489802,0.12496624562081696,0.21928035057656262,0.35350565146941704,0.5409593464410516,0.4590406535589484,0.4590406535589484,2.3774957494831703,2,6,2254.0495450257295,2016.4096577915186,237.63988723421085,237.63988723421085,218.25823974609375,392.7852478027344,976.4771026611326,1770.568359375,10.0,0.1,2.0,1072,0.20493959,False
777,2484,ok,True,False,20260908,5,analysis_activations,positive,False,5.701365438687128,5.877569601454886,0.002073864134432902,0.014305516279225014,0.04553969844468562,0.11960566992925133,0.4698645517438923,0.5301354482561078,0.4698645517438923,1.947073864548823,2,14,-3162.048228500299,-3769.416939972884,607.3687114725849,607.3687114725849,278.52386474609375,317.7111358642578,416.3063842773437,704.6713256835938,10.0,0.1,2.0,1190,0.01629764,False
793,6892,ok,True,True,20260908,5,analysis_activations,positive,False,5.9961974158944935,6.750966211618181,0.06918753737622234,0.1323361078909989,0.2630352397991994,0.3637803016808344,0.53106269587967,0.4689373041203299,0.4689373041203299,2.3777485723018974,2,5,9759.811356236045,9151.151711879013,608.6596443570324,608.6596443570324,262.663818359375,545.6990966796875,1377.1301513671874,2865.4091796875,10.0,0.1,2.0,2383,0.2407025,False
811,4075,ok,True,True,20260908,5,analysis_activations,positive,False,5.639052345413664,6.481530358605752,0.09720187027119445,0.20317875992601098,0.3117721447967962,0.4507535467703066,0.5380685129976117,0.46193148700238823,0.46193148700238823,2.173890233134783,2,5,6970.358875601649,6658.529821832746,311.82905376890267,311.82905376890267,168.5947265625,390.937744140625,1125.2817626953124,3136.95849609375,10.0,0.1,2.0,1949,0.32264763,False
815,984,ok,True,False,20260908,5,analysis_activations,positive,False,5.28161389426702,6.287676116409791,0.06446546436278816,0.4556428689577835,0.253900500910865,0.6750132361352505,0.6594206153687782,0.34057938463122195,0.34057938463122195,1.972844853205986,2,10,1964.2966934556446,1539.8729689332497,424.4237245223949,424.4237245223949,136.1875,224.357666015625,1171.7645629882763,3307.6259765625,10.0,0.1,2.0,271,0.4254396,False
839,114028,ok,True,True,20260908,5,analysis_activations,positive,False,5.652333093026865,6.341729602124757,0.041179189946893305,0.13107675834592955,0.20292656294061975,0.3620452435068434,0.5820546382690542,0.41794536173094576,0.41794536173094576,2.349075437935454,2,7,136842.283083719,113116.29084829711,23725.992235421887,23725.992235421887,210.1514892578125,345.83843994140625,891.3908813476559,1825.6884765625,10.0,0.1,2.0,5952,0.19436681,True
856,4305,ok,True,False,20260908,5,analysis_activations,positive,False,5.254402258892681,5.999589639037659,0.07257933024821252,0.25888158102563924,0.2694055126537178,0.508804069387853,0.6374913645643571,0.362508635435643,0.362508635435643,1.830477223150214,2,5,6572.221116592784,5757.416234015662,814.804882577122,814.804882577122,126.1678466796875,226.84043884277344,684.7389892578125,2356.3525390625,10.0,0.1,2.0,1388,0.26850414,False
872,750,ok,True,False,20260908,5,analysis_activations,positive,False,5.5347688250642335,7.700477605697888,0.11738808988348952,0.0005097045713043501,0.342619453451624,0.022576637732495734,0.906666670938048,0.09333332906195205,0.09333332906195205,8.919945786046469,2,9,1626.8428404694735,639.1781877818423,987.6646526876311,987.6646526876311,168.54522705078125,240.509033203125,2205.6789794921874,2317.452880859375,10.0,0.1,2.0,193,0.50405353,False
882,24643,ok,True,True,20260908,5,analysis_activations,positive,False,5.560371015900603,6.142128051648303,0.027204291352820775,0.13646847183103267,0.16493723458582896,0.36941639356021094,0.611762658887466,0.388237341112534,0.388237341112534,2.033613587624129,2,10,23204.386405940983,15680.575238059933,7523.811167881049,7523.811167881049,203.78936767578125,292.9403991699219,717.5567871093747,1920.23291015625,10.0,0.1,2.0,2740,0.15001242,False
