pc,evaluation_variance,reconstruction_mse,r_squared
40,18237.556267582746,2677.1092005853593,0.8532089956951129
41,18108.137087483476,2477.6756245495403,0.8631733561227491
42,18031.01250912232,2750.039585771959,0.84748279752007
43,17539.873277076305,2457.0933503437113,0.8599138482057904
44,16670.5836586966,2409.4125675896707,0.8554692135009476
45,16772.59633169519,2496.5005658697396,0.8511559858414943
46,16671.174361767688,2708.671716473896,0.837523640644912
47,16367.288675570224,2303.7521292986708,0.8592465633763003
48,15480.442074143615,2431.0880026816403,0.8429574561864617
49,15710.687063855088,2477.01746442551,0.8423355099393279
50,15778.460966659763,2398.5417040850107,0.8479863334482887
51,15288.202738233227,2330.0733190551905,0.8475901085986995
52,14522.011659014062,2331.480606443185,0.8394519532701246
53,13994.884390050622,2472.4125455310677,0.8233345502097338
54,14865.557727732059,2449.677637623655,0.8352111853123598
55,13849.652594777612,2034.443827832927,0.8531050642670943
56,14070.242177051246,2368.2473596876653,0.831683966069162
57,13725.736172137817,2414.4681982272073,0.8240918980266871
58,13905.56931537292,2311.1080872758307,0.8337998225846929
59,13830.900571391634,2146.3787687846575,0.8448127974237405
60,13296.135177057657,2307.5715021319857,0.8264479511223926
61,12830.412340404773,2301.509891534902,0.8206207384086072
62,13022.348725627622,2385.950491619158,0.8167803257392675
63,12878.851356825093,2409.595572850268,0.8129029129936101
64,12849.072219153231,2324.703163574791,0.81907618511868
65,12002.622859664116,2320.0401100444515,0.8067055728426531
66,12287.496850785235,2270.150707775408,0.8152470974891576
67,11922.229206825363,2238.3326512655995,0.8122555260064808
68,11839.190324686253,2405.7409930032964,0.7967985202512529
69,11382.404203951106,2577.590335431036,0.7735460550121482
70,11562.840842800997,2260.9146045443717,0.8044672035806829
71,11449.174390274757,2332.951107792749,0.7962341188745957
72,11701.186536451714,2309.244293974575,0.8026487068827779
73,11422.509249668661,2215.022379295414,0.8060826801817065
74,11040.431469187979,2299.591574215774,0.7917118021488966
75,10833.215554928322,2059.921707290871,0.809851313596935
76,11206.241672502094,2356.811155651907,0.7896876379674145
77,11056.215404609895,2220.10426729542,0.7991985334900633
78,11175.007918412774,1966.6136258494512,0.8240168024750021
79,10399.372284673163,2152.2488999174493,0.7930404988876604
80,10688.672837064025,2095.216270212367,0.8039778836763534
81,10247.569453897824,2046.7900657476764,0.800265802056199
82,10184.228366360181,2022.2366593124998,0.8014344743100805
83,10312.418656704558,2154.0361333284145,0.7911221212951842
84,9909.54511613652,1901.1854920394567,0.808146038011008
85,9681.202267490016,2117.690013647189,0.7812575385643472
86,10222.38741631353,2008.8385597360302,0.8034863600913619
87,9992.844729533668,2131.1292435962896,0.7867344783915459
88,9880.204108117232,2055.1406337288586,0.7919941115345556
89,9852.612786262476,2022.2568862126982,0.7947491766821146
90,9116.904715820172,1908.4865190222072,0.7906650800341817
91,9574.648595823533,2091.1367192000607,0.7815965047414675
92,9536.846309022025,1981.6652621617618,0.7922095839704293
93,9513.926497259321,2068.425208408488,0.7825897426257876
94,8844.439085033266,2110.5098069560627,0.7613743747155759
95,9354.188127127802,2079.8006288154834,0.7776610219347722
96,9118.68409276171,2035.4291840899448,0.7767847681327571
97,8728.995198406781,2061.226093471155,0.7638644486999637
98,9360.68355853399,2127.3102297848955,0.7727398628014234
99,8350.961256052404,2037.0527059175954,0.7560696734832495
100,8632.529621780152,2179.4774343157774,0.7475273726467286
101,8534.791060365515,2064.566417825683,0.7580999460650809
102,8358.343149038632,2060.1301235465876,0.7535241031850264
103,8603.864494733465,1864.1394658444447,0.7833369566680753
104,8331.353839920335,1740.1047244072067,0.7911378201140181
105,8345.996019004135,1809.704855619442,0.7831649030866203
106,8175.180804759605,1867.429402031535,0.7715733209295733
107,8173.218261811145,1973.7752064997774,0.758506974453121
108,8320.304663454677,1839.2283015777407,0.7789470006241245
109,8145.071844361244,1830.3018512753283,0.7752872060247782
110,8131.921057555214,1940.2264692419808,0.7614061357077055
111,7790.820020796095,1867.6756079178213,0.7602722687814093
112,8009.314306999947,1936.8639142767024,0.7581735664207946
113,8080.690675117782,1937.199429950121,0.7602680874897015
114,8013.929891898575,1831.7237867162376,0.7714325167022038
115,7645.530367108226,1696.5291321211323,0.7781018385042643
116,7608.8539947175095,1818.752285236752,0.7609689597803517
117,7654.437337677671,1927.522285479572,0.7481823678937614
118,7688.645387722058,1765.1632111068561,0.7704194793629535
119,7391.620055164051,1731.3090989390714,0.7657740676579396
120,7450.88293993683,1853.9712377808983,0.7511742899833269
121,7563.201682590922,1867.7340900658096,0.7530498103250394
122,7560.960164694109,1793.6094134734653,0.76278020589915
123,7059.210894681807,1843.98993707203,0.7387824270186862
124,7053.609661682028,1923.4043225490325,0.7273163082729516
125,7333.563593832124,1862.5257630259953,0.7460271886654848
126,7257.024639520855,1919.959074962836,0.7354344004143272
127,7273.640906127554,1738.4619036660895,0.7609915135896312
128,7072.846960396921,1736.5425638306972,0.7544775712589087
129,7068.4537542446815,1835.0187496855774,0.7403931873242251
130,7368.477932334453,1702.342930124288,0.7689695286113236
131,6949.038775127917,1681.7858927826085,0.757982945957637
132,6888.073340433283,1811.864598945513,0.7369562562132155
133,7035.053016303816,2022.1996283123885,0.7125537471251577
134,7060.062651949156,1835.121229244315,0.7400701212279368
135,6929.641713983332,1798.7989386082204,0.7404196330990068
136,6830.907920950907,1769.0884751370393,0.7410170806561289
137,6611.040979543476,1761.8506961503865,0.7334987482906132
138,6600.682254993041,1851.8237857122676,0.7194496395715052
139,6402.266201243848,1766.3582463324965,0.7241042170365668
140,6486.069778693513,1781.3669563305687,0.7253549503611124
141,6384.812110217637,1664.4801072930875,0.7393063290571364
142,6692.210431153283,1811.9947074203376,0.7292382351001367
143,6636.762511099815,1843.9098410815966,0.7221672708647169
144,6592.806999395854,1638.0621801543716,0.7515379745980006
145,6477.872605908677,1652.483669354071,0.7449033394317159
146,6424.969144122617,1742.9271659738235,0.728725986556962
147,6266.947567134316,1697.5323000229166,0.7291293278205699
148,6356.981481908381,1839.1751856026287,0.7106841995942854
149,6297.079068154733,1731.9009658409868,0.7249675687574787
150,6325.335941770056,1776.0166075092852,0.7192217735375661
151,6287.137808791184,1783.4884911111335,0.7163274378020925
152,6175.795186321266,1624.4255755086426,0.736969001318798
153,5983.229747804218,1775.5280774527157,0.7032492228625659
154,6266.863136577048,1745.7915810132629,0.7214249708400666
155,5937.191851497935,1785.8798290265156,0.6992046284345783
156,5799.107648223174,1614.099910766664,0.7216640889118142
157,5920.57823489781,1650.0766326578162,0.7212980612380513
158,5851.282054864503,1675.0128678075464,0.7137357501993922
159,6041.0561273084395,1686.8487125884687,0.7207692368618936
160,5797.941840994057,1736.027105972286,0.7005787305940543
161,6030.097570032193,1805.6306489297685,0.7005636097990817
162,5902.478026982408,1682.8349801352979,0.7148934782234788
163,5854.3112001568215,1609.276430625604,0.7251125921385089
164,5667.853601183141,1682.595988287497,0.7031334775590777
165,5819.816485656914,1649.6351599874286,0.7165485949508895
166,5759.107018210713,1655.5525759636287,0.7125331113437114
167,5476.1337079155055,1633.1405324144612,0.7017712460063147
168,5835.711976822311,1667.978024627548,0.7141774591939674
169,5468.638678086033,1610.4378518295919,0.7055139411051329
170,5712.076492583573,1640.994649894325,0.7127148678724884
171,5505.66583948754,1691.4460822384515,0.6927808313197793
172,5592.3525946739455,1692.9564880363419,0.6972729348917157
173,5481.26376115351,1567.3034497842953,0.7140616620400579
174,5378.9181301755025,1613.4371502476542,0.7000443005078771
175,5522.774959712207,1626.0823850620407,0.7055678717811135
176,5556.78800274321,1634.04032072008,0.7059379771347394
177,5189.566042496302,1614.7894165798257,0.6888392202051881
178,5336.2752971148575,1603.5876275939697,0.6994930849124341
179,5602.034634334221,1559.8322411514075,0.7215596934029331
180,5396.930349337176,1519.4302679736152,0.7184639842238794
181,5289.267173627792,1619.7924494514662,0.6937586254807231
182,5075.898403252056,1507.6680265619725,0.702975137249392
183,5301.698168420963,1611.4813392672345,0.6960443073002793
184,5137.678058990326,1618.177439320994,0.6850372053793102
185,5455.516288865643,1586.2815921021895,0.709233460572799
186,4837.851163955703,1560.5226077537116,0.6774347629004487
187,5322.286750421593,1577.4504524408928,0.7036141556416631
188,5265.973436930143,1587.5414771903215,0.6985283924797394
189,5217.065791765588,1527.3104379210665,0.7072472345793083
190,5085.830361272336,1541.7057522068296,0.6968625292839816
191,5108.634955946976,1582.6933600027883,0.6901925125496841
192,5119.07798260989,1581.0114038913132,0.6911530925564731
193,4838.468186591317,1477.8371364180261,0.6945650814624542
194,5007.373248027572,1641.927104981141,0.6720981193826716
195,4911.620397521939,1551.8290088986387,0.6840494819832609
196,4911.112667629816,1496.4571491940674,0.695291627280813
197,5045.657951543058,1542.574039072658,0.6942769300085215
198,4862.334836278919,1516.0231206579522,0.6882108756997606
199,5080.779979053442,1527.130494992952,0.6994299101144192
200,5006.651312003603,1511.2017511907065,0.6981611746023628
201,5086.805754043458,1625.350365346031,0.6804772102701083
202,4764.929261300948,1648.9947223289232,0.6539309123177401
203,4684.3640991877155,1550.6818132003784,0.6689664209771243
204,4852.976612510017,1549.6184846454769,0.6806870075056892
205,4909.760104014992,1516.718432491334,0.6910809488938112
206,4827.4522052558705,1523.6749804221129,0.684372850183122
207,4822.097203405333,1568.172213748341,0.6747945660156107
208,4744.76811198935,1415.3556635893106,0.7017018260570186
209,4515.479171335093,1381.751257103182,0.6939967598843693
210,4707.82144742646,1489.7277607244444,0.6835632410105937
211,4750.217109063042,1490.288304277925,0.6862694335729262
212,4550.239249137927,1502.208335678796,0.669861681237223
213,4900.862143472074,1484.3846078337217,0.6971176571838661
214,4587.24108043602,1517.775310182035,0.669131121829383
215,4649.6750172420925,1472.7327206744303,0.6832611493893251
216,4508.155562282493,1487.1954843045376,0.670109989826623
217,4610.5277689940585,1471.477685712829,0.6808439815483681
218,4247.766256222305,1495.9007572038702,0.6478382596941128
219,4577.861229044144,1552.6959018807165,0.6608250394245964
220,4577.136228391339,1445.9909637835676,0.6840839136894622
221,4574.324121795698,1459.8291927285402,0.6808645050374198
222,4439.145099857295,1488.8447262645736,0.6646100335146883
223,4466.034656620896,1527.7872041046644,0.6579096846371938
224,4645.281579956313,1520.4148858351791,0.6726969378141598
225,4530.101219174689,1430.677106725206,0.6841842957791896
226,4474.224328858636,1394.931931701038,0.6882293266558492
227,4349.618945439849,1455.7472613053576,0.665316139283519
228,4377.05755868931,1458.7866545207805,0.6667197917868808
229,4334.724261889366,1429.8271135129228,0.6701457746496412
230,4279.411404461914,1425.0393967308728,0.6670010751373283
231,4542.944187667051,1448.4959573379228,0.681154797967753
232,4337.954556228035,1434.432000432061,0.6693298692185154
233,4473.568178825383,1480.0187537076602,0.6691636978479523
234,4367.508525611593,1452.2312299120972,0.667492067526362
235,4448.924973740841,1510.5597007789793,0.6604663576718315
236,4350.357090063668,1511.6645402893266,0.6525194348431744
237,4168.108188526536,1420.0548884829159,0.6593046954990585
238,4257.527069574755,1515.977132178251,0.6439301248342579
239,4174.244812531481,1399.188065165781,0.6648045028491657
240,4338.572064603276,1661.3379007579335,0.61707726043964
241,4448.441005193493,1458.2923055538145,0.6721790164573884
242,4302.195954326301,1393.9132703524751,0.6759995859903238
243,4284.987675868541,1433.3875528552355,0.6654861900939548
244,4102.281812439534,1376.2598570730236,0.6645135756154712
245,4047.267453237265,1413.9904324569304,0.6506308394998878
246,3949.0124890980824,1416.7487227328852,0.6412397462292003
247,4162.076366584992,1387.1145362734333,0.6667253519397653
248,4087.2554092266596,1479.4098387215704,0.6380432122294295
249,4346.737864396186,1485.2468534713284,0.65830770112988
250,4144.480016890349,1401.9629742830925,0.6617276549604403
251,4023.4097124205873,1381.7951348407105,0.6565611673663265
252,4093.481657291559,1451.5359861546067,0.6454030803902486
253,4051.7719209792554,1394.0590346902225,0.6559384235148906
254,3976.113206931001,1374.4725524146868,0.6543175506123011
255,4045.734299288176,1379.2839159409054,0.6590769897608988
256,3919.911976615594,1321.381558397773,0.6629052983126835
257,3973.2105190172833,1493.9710553272732,0.6239889509562696
258,4087.288702017584,1393.543835245123,0.6590542198408358
259,3893.3803170462625,1386.9657492763247,0.6437630962472849
260,4012.6354197018413,1376.02146246853,0.6570778756245004
261,3779.173217692319,1377.219979514895,0.6355763813451588
262,3955.8613837612615,1409.4300639010498,0.6437109576976751
263,3938.389203308624,1384.5308819381528,0.6484524991143551
264,3826.070312422699,1391.8978479592522,0.6362069344517898
265,3989.976580616198,1416.8239099445009,0.6449042039926731
266,3921.9496915219142,1374.3608768547188,0.6495720279569936
267,3887.21294908306,1370.2654985537113,0.6474941001426386
268,3873.722699595904,1307.0435401011898,0.6625872212697267
269,3907.597692185129,1349.7226646595275,0.654590167416963
270,3904.02198795131,1494.4462423003504,0.6172034258739967
271,3813.8342721978715,1375.1906630148017,0.6394204454452359
272,3804.4016859559724,1347.9890969860762,0.6456764536820059
273,3898.071703858873,1348.9802772538449,0.6539365153497742
274,3868.3049425175877,1362.8564565102197,0.6476863957826346
275,3770.3845945206954,1370.1647283659795,0.636598152252911
276,3997.7701350746343,1416.7597774554147,0.6456124965701748
277,3945.708463521812,1449.9374607368795,0.6325279796666193
278,3833.392530873608,1321.6668612010644,0.6552226648962911
279,3778.0910953726707,1379.9279971470967,0.6347552342405919
280,3757.034542810724,1348.9112114254112,0.6409638516615128
281,3777.786093123054,1421.932669867097,0.623606886463071
282,3748.5906311589715,1416.4650177056833,0.6221339812537099
283,3618.841600052011,1313.7087499017382,0.6369808642956749
284,3631.8721095046335,1318.7993156187622,0.6368816753851394
285,3741.5133007581726,1288.0363576695806,0.6557445466227327
286,3534.2656135327597,1406.7459365982231,0.6019693790948336
287,3710.49332571367,1394.4439686724872,0.624189064292608
288,3568.6862312476956,1348.3956022888335,0.6221591042434114
289,3620.323753672701,1357.7847417213407,0.6249548841194349
290,3698.779050277801,1333.8722352140126,0.6393749891294993
291,3557.501667606753,1392.3890189169088,0.6086048162407147
292,3603.4767775366904,1334.877959678387,0.6295583287785471
293,3725.4580213923505,1326.3706418047404,0.6439711213524764
294,3605.8332182070385,1372.9637401579175,0.6192381463387236
295,3700.5282416611153,1387.9674165090219,0.6249272196106839
296,3556.288042397294,1270.641114336169,0.6427057934599611
297,3697.4467856304464,1310.4858021018051,0.6455700708946495
298,3534.0148487007,1364.4579886409858,0.6139071149792603
299,3452.8571914610766,1240.3896328967628,0.6407642818346936
300,3741.7265559311522,1388.770464692363,0.6288423421826561
301,3455.0848822343073,1283.962163465057,0.628384769917793
302,3508.229618254269,1278.656205967987,0.6355266487362194
303,3524.1864242737943,1330.6405381411034,0.6224261778616607
304,3508.198478010292,1400.4838770782849,0.6007968517583469
305,3440.792579355325,1308.482144599909,0.619714901604133
306,3310.258079065459,1265.0628541971473,0.6178355814014671
307,3505.8530406317514,1297.8200262740615,0.6298133403674572
308,3420.659377297073,1343.5203983872025,0.6072335037787886
309,3373.097915077572,1295.8878577567664,0.6158167090364572
310,3524.59666233193,1272.6295327841103,0.6389290308349443
311,3543.8588179067083,1309.6390167266657,0.6304483095914512
312,3430.511523875831,1283.6429047313159,0.6258158890307293
313,3613.3547687462456,1331.7835214643899,0.6314274111737748
314,3365.995390004734,1245.930350097295,0.6298478738868556
315,3299.718244987397,1303.6681500709594,0.6049153129812335
316,3476.8811382369922,1263.8410523092366,0.6365015075119631
317,3444.436223841072,1326.5204594276563,0.6148802378032178
318,3494.364938140465,1319.8071871186478,0.6223041352340873
319,3414.727586415214,1281.6427673746025,0.6246720316802568
320,3460.7814749846034,1301.0403963522201,0.624061673423628
321,3373.7087523652212,1275.4372610563196,0.6219480237699407
322,3388.67332802052,1307.8671332311083,0.6140474437543103
323,3369.750878624542,1292.7263103194002,0.6163733293996313
324,3251.617600641555,1241.5267424693745,0.6181818113469378
325,3388.1821245245715,1295.5732685248076,0.6176199445870691
326,3200.672216651516,1217.176775585644,0.6197121438261393
327,3289.3043305833367,1242.6782316610772,0.6222063674355434
328,3123.16217651713,1274.9957891341494,0.5917612608398095
329,3288.993409702394,1269.4769522038248,0.6140226525054989
330,3409.7991421442975,1286.0210696373601,0.6228455061348193
331,3232.0503732382967,1301.9189145245687,0.5971848318625883
332,3289.486330657713,1235.9370738030525,0.6242765740400769
333,3334.260063028892,1250.0046854669315,0.6251028228639706
334,3314.1021323927275,1351.4064607227108,0.5922254635686144
335,3106.7997919818,1224.1032565447376,0.6059922304282461
336,3293.3256754101976,1313.192074357582,0.6012565401100156
337,3119.2965765813224,1279.3424717543858,0.5898618677815766
338,3261.339038097657,1242.0823405356173,0.6191495805783733
339,3358.9137940879327,1265.6762044633128,0.6231888395912257
340,3235.0271083898483,1265.7602241349796,0.608732730290789
341,3244.205735359648,1249.3580334893438,0.6148955598369775
342,3143.2322945431342,1258.907177438662,0.5994864332412813
343,3141.378108128598,1347.8689410084505,0.5709306888207062
344,3103.858394646777,1218.7008137567893,0.6073594027811701
345,3377.5439180599,1289.8320215483427,0.6181153960274077
346,3143.712007721251,1305.2446857049003,0.5848078060270478
347,3263.601828938381,1247.715687419569,0.6176875265983537
348,3186.667350469657,1221.1840938828275,0.6167833163687929
349,3028.839322106694,1226.3602695916647,0.5951055374113817
350,3304.0235208457975,1284.2423934791727,0.61130954868311
351,3196.9389834858257,1287.0060098187487,0.5974255322147424
352,3059.352257332163,1229.4316977444603,0.5981398693798805
353,3216.221240636639,1248.3335606546325,0.6118632807712165
354,3091.0201261183693,1172.778486516886,0.6205852959004723
355,3117.3976814429675,1309.7499430183266,0.5798579209784761
356,3039.2389380903273,1226.3082667631215,0.5965081088577857
357,3178.4205693767676,1315.1070070794608,0.5862388320318068
358,3106.497841820913,1352.7969914202345,0.5645266598262706
359,3130.355890523952,1243.530776685779,0.6027509905662389
360,3171.459964620524,1285.4482400398558,0.5946824950086784
361,2990.06532955665,1226.9502225623678,0.5896577207079643
362,3003.3123126213627,1227.863279875112,0.5911636379889498
363,3037.1558356985424,1277.6308942241399,0.5793331118519027
364,3021.936089010005,1267.432284329952,0.5805893152607452
365,3085.5512877495275,1226.484923779429,0.6025070370248242
366,3149.9218476806773,1209.6509228808977,0.6159743062287157
367,2943.2371404866035,1160.3926718694813,0.6057427191620604
368,3010.8502094740807,1241.0381812237115,0.5878113838680505
369,2960.4432519086295,1220.6067205753218,0.5876946062761434
370,3047.606924940576,1188.980972040566,0.6098640666844694
371,3094.56774109589,1277.6061876773717,0.5871455096261915
372,3043.7278497170846,1260.879793808591,0.58574489702626
373,2944.0102250063796,1194.9746905695736,0.5940996806262845
374,2798.5234407359803,1189.8571022474246,0.5748268229854435
375,3018.899507885888,1201.407203089115,0.6020380274497937
376,3035.6631064012367,1242.6126950991297,0.590661858201966
377,2821.667637837831,1205.0561227594621,0.5729276876553524
378,3003.011470355293,1276.4044600042082,0.5749585132776087
379,2906.624591436134,1154.4336082667048,0.6028267249688716
380,2786.805748517621,1193.4893520867622,0.5717357219025359
381,2969.124975304209,1291.2536792737549,0.5651063225651334
382,2946.2159469586773,1186.138009735811,0.5974028954122529
383,2904.740535595002,1212.091369979949,0.5827195733571204
384,2974.081962241204,1219.5609067084265,0.5899370218467712
385,2948.7060224217244,1159.4551299490254,0.6067918873117153
386,2904.8105618532986,1220.2789746943301,0.5799109963591638
387,2892.8431954522944,1153.8473063570395,0.6011372796939185
388,2916.018345289893,1183.4681401858604,0.5941492816403364
389,2762.326067927842,1250.0157273839538,0.547477127375606
390,2972.6834629879772,1238.9786201370327,0.5832120588810759
391,2927.0436964311634,1264.0452863459457,0.5681494991389607
392,2958.5362638565894,1242.5619902006656,0.5800078554450678
393,2842.914697384851,1252.932062397175,0.5592790513377957
394,2929.113276028857,1203.7234729751249,0.5890485073328839
395,2979.541144724508,1197.9623086316274,0.5979373163707755
396,2924.896872367164,1181.5253922403258,0.5960454526097192
397,2791.4725218416143,1178.8570557951011,0.5776934766252417
398,2768.5675562763736,1128.930860573891,0.5922328649649193
399,2763.3787551219816,1153.771600056702,0.5824779365050261
400,2808.5071891186976,1155.542902498471,0.5885561885062942
401,2823.434455783741,1155.0855943020856,0.590893426997776
402,2867.9259916193855,1204.0014632308255,0.5801839145259877
403,2822.428913541147,1227.3537842906094,0.5651427115127177
404,2670.0687797459045,1176.2564291614692,0.5594658691625888
405,2793.403390545316,1176.4825768058017,0.5788354160420297
406,2750.973956037466,1148.8184939327123,0.5823957215547458
407,2843.8872769106374,1167.217496312032,0.5895697041902448
408,2731.3439620414924,1195.8912217714449,0.5621601532464633
409,2861.407060748182,1242.9792929982411,0.5656055686557107
410,2768.4343411425907,1124.8828212317321,0.5936754560097426
411,2752.7613112484323,1144.555170513978,0.5842156143952417
412,2759.164142815461,1145.4749095045431,0.5848471311548372
413,2712.70911613105,1174.7847467656684,0.5669330191800355
414,2741.5708469350134,1212.8351159211813,0.5576130679690108
415,2772.1540342776025,1189.2367470529898,0.5710062527737951
416,2829.6503591111323,1223.1840884376297,0.567726067463026
417,2689.0885959438738,1178.5133350477247,0.5617424666389377
418,2686.4379146641268,1141.0825964290148,0.5752432653662576
419,2681.394437048799,1099.1160199486428,0.5900953605474195
420,2743.8874128716216,1200.016765715956,0.5626581615241728
421,2767.8908819576704,1175.97143881356,0.5751380784267693
422,2759.8624870241574,1210.5070726967422,0.5613886277348621
423,2725.6606819253443,1239.46059229588,0.5452623283172748
424,2682.1375578781312,1131.4006681744147,0.5781720199804077
425,2625.441075935235,1168.5372882459549,0.5549177245085577
426,2740.0268727541875,1165.8261082762867,0.5745201918021937
427,2694.6832887706255,1152.1504090585156,0.5724356870212557
428,2730.4403506752556,1182.2477046904044,0.5670120739323139
429,2656.095147144487,1172.3128432378085,0.5586329636955446
430,2784.3287519277974,1140.1359383685488,0.5905167672534546
431,2678.4363208988684,1137.4836402651638,0.5753180199246138
432,2754.039109802221,1107.1979159515458,0.5979730600009314
433,2656.3462321729617,1164.5875944068287,0.5615829065120908
434,2666.118097244646,1185.7069078253357,0.5552684222612911
435,2616.311354663328,1152.070276981754,0.5596585723911272
436,2692.2297281563797,1173.7954771751256,0.5640061972055659
437,2623.4954727410577,1119.865494765192,0.5731399171826496
438,2650.7246592262504,1169.0203918646348,0.5589808289609857
439,2594.9776521277627,1156.0618511633022,0.5545002670002246
440,2747.71280612154,1153.6607206849772,0.580137808392939
441,2598.0442980269827,1116.6199376509426,0.5702075062773446
442,2688.246455287188,1188.211109075015,0.5579977026518288
443,2530.092966009776,1158.5798345680453,0.5420801329702726
444,2668.6028051060193,1127.8057808901171,0.5773796764613266
445,2666.2450541842127,1149.6168638039953,0.568825505367607
446,2561.9219784230268,1168.5492270594216,0.5438779022541842
447,2592.925261441215,1120.114359143761,0.5680113207269335
448,2666.5335871847215,1184.960880875179,0.5556174928491189
449,2548.5294048879546,1164.3037450527956,0.5431468270212154
450,2624.181349434601,1129.2132822468507,0.5696893118723872
451,2543.618445281171,1088.062870344169,0.5722381741795024
452,2588.950638408318,1186.976344108266,0.5415222188871021
453,2589.833027205152,1133.8237713998742,0.5622019800158882
454,2592.11741810108,1105.6324389516853,0.5734635972773009
455,2650.5031672341283,1147.6690670777123,0.5669995488911881
456,2577.541736199964,1138.270437027204,0.5583891344838741
457,2469.898325194254,1126.2440070562868,0.5440119961344121
458,2660.9903631498314,1120.898169018828,0.5787665432609783
459,2554.4951562587717,1110.4073261835197,0.5653124166382115
460,2517.6632552942833,1092.2013567711986,0.5661844948984117
461,2650.3870913395435,1107.1341260532986,0.5822745554145689
462,2495.7969114234547,1113.5153454953902,0.5538437681372452
463,2485.8795072998782,1037.8821981872254,0.5824889359522674
464,2599.7481981848778,1150.3154139790804,0.5575281426169577
465,2482.988153024073,1095.5390586862836,0.5587820033083895
466,2477.716957559101,1118.6565007531713,0.5485131998873654
467,2488.1084520687245,1093.9240648926732,0.5603390744550802
468,2417.6916333860577,1032.1459569331025,0.5730861857318224
469,2546.2317638479685,1104.6325841405653,0.5661696630195203
470,2566.365147448409,1134.5530084161321,0.5579144263457
471,2553.426278219319,1143.3035859433262,0.5522472703850174
472,2504.202312763101,1201.9309518120197,0.5200344054926511
473,2477.821306165266,1113.4288515855114,0.55064198987429
474,2517.738953193609,1097.8579830425695,0.563950829115942
475,2445.2278528404,1143.0430114276237,0.5325413089418829
476,2414.9938814226143,1109.972182062735,0.5403830251491663
477,2543.4552800109363,1111.5788083534078,0.5629650668170474
478,2416.132498811646,1078.8238572992627,0.5534914340046033
479,2508.9916659556548,1061.1364188872687,0.5770665828484964
480,2489.798140640392,1097.8738841532663,0.5590510466559806
481,2514.3978471331334,1088.2358951638898,0.5671982075530828
482,2399.2530550294746,1086.765586617951,0.5470400321717627
483,2384.195271656831,1081.0016358165522,0.5465968544324225
484,2399.559703064587,1086.3701829990164,0.5472626992312117
485,2502.345739346096,1115.0444564053607,0.5544003217170381
486,2461.1921206746542,1179.518810954005,0.5207530525367199
487,2462.419453467523,1064.8939256730825,0.567541620834126
488,2459.484327983794,1066.5994658801862,0.5663320746773979
489,2381.4639705342606,1081.2499038728472,0.5459725961630744
490,2416.774795272822,1052.4396165442463,0.5645272291804748
491,2416.6176451003485,1069.9501904108813,0.5572530091468184
492,2428.4929382829846,1058.662053744104,0.5640662416368363
493,2475.84395917212,1067.1749474112958,0.5689651831821659
494,2418.9881906261594,1090.69248067922,0.5491121102179122
495,2395.9406699261895,1099.6776035233502,0.5410246934214663
496,2409.0980754871407,1093.3943160524404,0.5461395585435656
497,2425.0759624326615,1088.5467789366148,0.5511287910978825
498,2332.3900372883895,1054.9089727987746,0.5477133086946299
499,2320.460922023971,1068.5230150785726,0.5395212197124282
