feature_id,source,level,n,activation_mean,pc1_mean,pc2_mean,pc3_mean,pc4_mean,pc5_mean,pc6_mean,pc7_mean,pc8_mean
9563,fineweb-edu-sample,3,97,1392.6537393786243,-4303.6260570245695,117.93446771156356,710.8166613144493,-201.89881909620524,747.8395071620195,-287.95174018864486,474.650784975873,-335.5149492537405
9563,wikimedia-en,0,29,249.66765673407193,-3526.331889784088,328.2439630002323,-111.93656801106941,-375.78839065257324,937.4763407769916,-195.21267561332093,-42.30633049762066,-265.2052343076754
9563,wikimedia-en,1,26,340.81285564716046,-1548.2204227359932,-139.85044206618556,-31.6627359161876,-146.20979906145743,807.5530038634117,-162.76979113189233,-286.3270164158836,-111.4764420688034
9563,wikimedia-en,2,19,509.40985910516036,-1062.115273558372,-176.97306383082886,203.4121090496534,-331.6751032911264,788.6887086527404,-142.37419376312107,-187.3117153456021,-135.50237741463079
9563,wikimedia-en,3,13,1154.5180053710938,-4186.529255989043,-41.83636068126398,-5.138906464773815,-589.9107857458071,1200.4745194925388,-357.9726556307471,-400.09917234980577,-209.96360440027507
10043,fineweb-edu-sample,0,132,270.93635327888256,-5394.390556545072,-97.03386557053504,-40.413548142496914,861.4772132400979,342.48874321074925,524.2479822868104,59.528812769961526,166.55331691012245
10043,fineweb-edu-sample,1,112,309.2650718688965,-5719.96317825008,-190.58507715127163,-109.10864888267461,1116.9632311501032,369.6185760937477,604.4818337352386,114.76475158365305,157.12887803646805
10043,fineweb-edu-sample,2,145,369.3779976680361,-6449.664802617301,-192.2202942943348,-239.0903812128633,996.8271799422525,418.519851500445,661.1348287361309,112.20846410136315,204.57271147412132
10043,fineweb-edu-sample,3,84,533.0791393461682,-7271.3229822350795,-337.086333073835,-444.44337504473947,1218.5055929135267,576.6294179993465,982.7204424563597,195.72083346600954,280.4017960695825
10043,wikimedia-en,0,100,270.7643209838867,-2738.4021968792104,-2.529841013603216,-656.3828916552861,615.6440123067171,181.3650820315127,621.7035973526235,-46.678907862067696,11.781269162866328
10043,wikimedia-en,1,98,306.5410950329839,-4211.225619339597,-159.43408816743835,-737.4492217692863,721.0051212862453,308.3426350993335,650.561891711118,-230.64824628309472,82.41198416021415
10043,wikimedia-en,2,92,370.8031957875127,-5112.413219036228,-247.27392846277803,-842.5339922047513,826.3007224602907,333.4012732139925,735.6532817599137,-109.50449757868164,128.7362477596798
10043,wikimedia-en,3,60,541.4368077596029,-5410.726711755443,-440.26432161285567,-977.9563068448166,966.3263034413111,376.9949665233602,986.1480284420276,-54.086806372479906,79.06085445369844
11557,fineweb-edu-sample,0,224,219.8426651273455,6015.260536405366,181.0103928930922,565.5308662151481,195.8740150086393,23.141752114738775,196.77971613311885,-95.62617390144659,78.80563971387528
11557,fineweb-edu-sample,1,201,272.46844968273865,5513.636129113722,252.4097605690893,528.7544067042135,161.8912964774384,6.206660067989228,204.52103307061955,-62.708822746767865,138.65633416809402
11557,fineweb-edu-sample,2,179,363.09678402692913,5435.250281049204,272.19616892523607,546.8004756320784,141.3358633305403,-14.596902725954678,246.94476912617458,-88.18720640350874,84.31669987704583
11557,fineweb-edu-sample,3,129,568.9127935365188,4555.4598651393735,533.4978822991587,470.7450569826743,47.352164511705695,-45.049673182896214,207.22370060488905,-65.9676411606489,190.51304838650742
11557,wikimedia-en,0,247,218.57091753878575,6755.616976822301,0.4508002571706487,41.54096703741871,111.84726536170072,-0.7008638246019918,369.9397141852932,-126.0749367852606,23.068507414093087
11557,wikimedia-en,1,170,273.3141502829159,7521.528960292192,40.8747611471291,29.34134445746364,117.65059622079164,10.020677742175932,372.7441612443944,-111.34766215566772,28.38868023398083
11557,wikimedia-en,2,164,360.62972278129763,6400.209308879156,217.6082127571181,-15.74461686311361,24.734886159841864,-68.01008657092954,470.042184394101,-148.2762832121986,-18.67377460696144
11557,wikimedia-en,3,135,558.7891520182292,7501.057869115244,388.4551610510385,21.463775277329848,87.15351695082659,-148.42930198011172,568.2829508550547,-182.260779941293,-144.53821677506346
11599,fineweb-edu-sample,0,72,265.66732173495825,-4058.228056546463,172.68800173290833,462.44429281795055,258.556290439044,143.3431490988062,-20.518418931163154,325.2994501910953,123.55019374694227
11599,fineweb-edu-sample,1,51,319.4343776328891,-3387.3777928362556,186.27175056693486,374.3629339256657,242.20739830937487,200.3761437646942,-139.41807757863924,334.1342517394116,139.02176484963405
11599,fineweb-edu-sample,2,17,438.40780819163604,-4365.8989690614235,354.9390180621797,239.41530904956974,33.93729415364994,-110.44248905096792,-123.90364741473907,416.04906391166384,248.91037608220412
11599,fineweb-edu-sample,3,6,698.159434000651,-3884.030775625439,549.5116676280109,362.212799422349,36.10183167120689,-148.24981063010537,-526.6787762661564,317.1867859630955,67.11897296764722
11599,wikimedia-en,0,8,264.1248893737793,1614.2577056786304,728.2768931796357,-297.50547706384475,-0.4508513432119443,-95.87614706851322,190.76240496209465,34.47942426691398,11.05385266245032
11599,wikimedia-en,1,2,339.41455078125,-2412.1153522255036,514.2272538884451,537.9129037271044,-114.36159317364726,-151.46582933697758,100.06346792252619,-145.53856457916834,50.222363920580484
11599,wikimedia-en,2,1,425.34674072265625,-7890.581352068659,-140.50706741972235,-1261.6616355328688,728.4364930399954,199.68423049590277,-565.4604844590109,-15.00354245475221,-390.10603962728624
11599,wikimedia-en,3,1,611.4967651367188,-6395.956062524542,-71.18424287595361,818.7952288152507,-131.32419129364945,-383.7022388238855,-225.36265709926374,-322.47607743041385,-580.8393438586406
12922,fineweb-edu-sample,0,82,290.4146728515625,-658.6338543160351,8.144971215837502,129.61761505695262,259.39034756466515,109.2655492697833,-74.37209327782453,209.87279451109245,-50.91732928579742
12922,fineweb-edu-sample,1,45,350.3123867458767,-378.6513552035605,-86.75908711182805,137.67394764515242,137.90283164882916,238.01510995563166,20.715502365438443,239.96284535146413,-68.55995139965825
12922,fineweb-edu-sample,2,22,466.5782096169212,-3491.9890874409098,112.62956533865027,-136.74837992875194,619.3009757186494,-56.99524822387547,-323.2165151761142,160.8631283431889,-88.85397322719297
12922,fineweb-edu-sample,3,17,744.6089082605698,-3772.7341867588825,-120.67757350270922,-272.7446145473977,72.98931773387592,270.6700029614967,33.353842871155635,-7.452990388268451,7.645952294049039
12922,wikimedia-en,0,142,291.8533632520219,363.1540738409528,-162.99788339261454,-893.8721569629794,166.78568988342124,-52.81694532183146,16.496329034192584,-38.36377153806823,-361.6010287341557
12922,wikimedia-en,1,126,351.26607307555184,889.0543033819964,-171.45201368147067,-857.558691694164,206.84217153510687,18.58634649479746,96.82850081965594,-42.296888855051854,-452.76308878710785
12922,wikimedia-en,2,88,462.7931133617054,-497.7528674362929,-102.39967255856915,-806.9686142122687,99.14135535697473,34.45234722331716,204.70831899943744,-129.51875622256432,-292.37845624918464
12922,wikimedia-en,3,63,769.8697335379464,-777.6308479722463,-65.12541867762255,-943.9875374436656,158.20007163624882,147.834456183627,60.51074606800571,-253.85314876465844,-351.2588662747542
13298,fineweb-edu-sample,0,341,295.1517691961831,-6653.8381226052215,-61.92316090499177,406.90880608465534,58.85591981651284,-533.4649581780124,-483.1260210722748,155.73026462269559,-240.17304696064494
13298,fineweb-edu-sample,1,332,381.0515118334667,-7207.8949028408315,-43.06646750559812,399.83800229844104,125.31939564342966,-550.890705235099,-488.0402130697443,136.44108102823773,-206.72512567549947
13298,fineweb-edu-sample,2,319,507.2324054203811,-7394.4374452197535,-13.513617771694246,373.96111417947327,146.6056253870112,-538.3976744330307,-563.0324431912724,135.66806213527568,-198.07553442541388
13298,fineweb-edu-sample,3,299,768.5600385889162,-8373.923638409857,-6.4606176748608695,350.4722994356233,163.6094671598719,-578.9958983313395,-531.1751287683363,195.06123043756423,-138.8742767160386
13298,wikimedia-en,0,82,297.9437084663205,-7556.325857706825,-271.7477288479339,-232.6103720886694,-84.29954763685402,-690.6904174374489,-272.104487942953,-149.24071595153816,-150.8724940859742
13298,wikimedia-en,1,59,381.52279404462394,-7363.794047536331,-259.4050831744709,-222.58094977834875,-80.60395154993806,-632.643534660744,-290.1922025192718,-109.2987858433268,-155.6897109859153
13298,wikimedia-en,2,65,506.77367037259614,-7874.748286946579,-202.6222190849576,-191.91519291599906,-44.79967731053073,-700.8533129614453,-259.58538132873355,-77.26931800741858,-127.75937819201707
13298,wikimedia-en,3,44,750.1612021706321,-8504.353333550098,-280.58552250439965,-57.416212674349644,32.61179442340892,-706.3524122342899,-245.70285821175585,30.57145915572947,-73.4455003341258
13509,fineweb-edu-sample,0,101,290.85227256246134,-4008.08309530533,69.63056613638618,201.49786244174365,742.9497346776701,72.72122964556691,41.942304406122545,-156.18879222069998,203.04264346822825
13509,fineweb-edu-sample,1,96,325.16271591186523,-3822.4309444596106,148.56369516033297,225.10767386826845,614.5802663302082,136.32269027146867,-62.4971362128796,-220.83031284864538,227.74125094229703
13509,fineweb-edu-sample,2,69,390.95702859629756,-4542.701405976367,47.884942480981806,67.98106613958639,665.2465270572873,219.2419859589253,-41.021411850526384,-136.2239422570797,327.31347846255596
13509,fineweb-edu-sample,3,30,528.9126586914062,-6085.780912142532,-93.1274159159954,38.0649860169548,886.7964559613744,85.32927545508352,-222.77183473312454,-296.26219600457284,343.49595366504053
13509,wikimedia-en,0,38,289.98681640625,-1006.6738522759513,-366.69634596735955,-443.3799909030419,501.94012204107867,62.482622749882644,46.56748940281869,-476.233631922671,267.11852819122805
13509,wikimedia-en,1,67,326.3148712613689,-1270.2969276546016,-69.97119719491377,-464.32400804005624,577.8229212974604,44.02823567463682,-5.335331261481485,-602.8785387250905,258.7243943159358
13509,wikimedia-en,2,36,380.9363301595052,-2816.776549017773,-67.46968292011181,-503.8267491387184,734.7578587338344,-85.09765593808119,-135.07672329450895,-468.39730175800975,409.23613940928476
13509,wikimedia-en,3,33,525.246123342803,-3917.4398762568776,0.9829587068448439,-568.7329529237056,653.8639434207481,216.2558255726399,49.02149566976679,-528.1184649542471,380.596981877405
13732,fineweb-edu-sample,0,37,246.6861498033678,-1897.4715298401286,235.7814927206502,381.47828843915175,-248.97092729429022,-170.14238678955337,223.23134820759986,-306.29607052417,224.6713758673509
13732,fineweb-edu-sample,1,47,271.8440311513049,-3113.4020470559235,275.60865906853985,412.0228429816101,-265.70732699960104,-113.69738777888031,104.02343709594102,-270.23143229860625,253.34136970644263
13732,fineweb-edu-sample,2,27,327.17522289134837,-4135.791349732959,355.9107248573079,407.82567026058683,-106.00819047492782,-291.37624838202186,169.56432914884678,-326.7756425024248,388.77527995895133
13732,fineweb-edu-sample,3,14,408.6371176583426,-3195.5177997886663,446.6347623737529,283.08511918729783,-287.64386692520037,-261.01812132596734,73.38553666779823,-105.3380315787539,393.89785205279105
13732,wikimedia-en,0,43,245.3839224881904,624.3749201926554,-37.90740746408175,-306.3866355693943,-283.59198962228425,-222.0233997879769,304.83862037233246,-333.22951257512216,224.1885867355122
13732,wikimedia-en,1,31,273.3745944115423,123.8477302574032,-117.20098820766495,-137.41121197177438,-333.69711446055777,-273.29528550231214,304.67258724008514,-433.75958174417747,249.60739126151583
13732,wikimedia-en,2,15,320.53643188476565,3186.2634216837005,515.3764384938402,-328.1409534579619,-224.26366037231716,-340.9244829276294,407.41644047271,-298.93091088103614,132.8155952907603
13732,wikimedia-en,3,9,417.42584906684027,-1364.1467737668881,67.95280783022665,-100.46785990948807,-367.8934813151739,-333.0671147143863,293.8208194742758,-491.8210924671629,403.111417332316
14041,fineweb-edu-sample,0,91,262.4958965594952,2286.1901580231556,-438.30552690023865,-265.94762634878964,-178.18943483901745,192.4513821139402,-270.9809686738632,440.48897170946634,469.02080375842473
14041,fineweb-edu-sample,1,82,360.40380412776295,2472.538410551787,-348.4712802706074,-277.8856141408242,-137.0977869211411,139.54977524596862,-308.3116701574343,554.0797290041588,506.6884633355977
14041,fineweb-edu-sample,2,136,621.5704956054688,1666.7962594925975,-218.68189884451104,-413.30302022888844,-282.08494138722136,156.1011482790615,-431.9016535654066,623.3489814651854,536.3484346613681
14041,fineweb-edu-sample,3,65,1139.363911320613,1312.9771347447654,-45.30348089809842,-622.5532728221694,-484.8559057626516,275.07741628263807,-330.58233780360706,463.02883860917444,635.1347558519943
14041,wikimedia-en,0,373,263.0143311528674,3810.7958100239193,-513.0155373123371,-646.430345493388,-266.0463495030514,315.35613391235063,-23.387818237077603,426.57733935761905,207.1706400448294
14041,wikimedia-en,1,325,356.12358736478365,3847.006115746921,-438.25009193505315,-665.5008013476134,-261.41591049323864,254.6858970923266,-43.4573075538511,461.91076673308135,241.8804298429722
14041,wikimedia-en,2,269,646.899073490866,2914.083626957019,-203.82127664273986,-820.6392955789789,-458.4588620046981,225.57984768689747,-166.68099704860253,437.8552088815448,289.99984132370054
14041,wikimedia-en,3,302,1162.2713964601226,2294.860357501986,-189.21865325092307,-981.4734829516425,-578.4492001739123,207.18524056021997,-199.2478385470745,578.6617359938,250.3877884374112
14162,fineweb-edu-sample,0,80,287.38765678405764,-6230.761100611487,351.60973155376985,217.2403399745245,586.0361771108071,-395.95241915435594,-854.6384916528948,38.25247011743663,-383.5282199522186
14162,fineweb-edu-sample,1,112,343.71119390215193,-5705.386888107604,311.19716897678046,302.6411893814293,562.2224114043751,-347.9900933668995,-813.1737661507283,59.542479336153015,-401.54098210517907
14162,fineweb-edu-sample,2,99,440.026523474491,-6119.998546623774,334.63802292065697,256.169950402926,652.6424166354764,-421.6962989390135,-849.9666293183781,58.28081273216448,-458.0768354682773
14162,fineweb-edu-sample,3,90,697.8461710611979,-6678.248251698868,201.05356918911795,287.09512545492197,624.0974676838254,-400.26935023911994,-763.9112340511534,104.92890187037271,-280.75033658337674
14162,wikimedia-en,0,17,288.01377958409927,-5596.672229866956,-22.381733906243888,-460.3239962482527,363.89097901301363,-433.8682651293898,-721.109674975056,-231.38817538849133,-305.80879970352316
14162,wikimedia-en,1,23,344.88657014266306,-5947.783688945237,-119.76695623821959,-456.8327108169781,377.4081367085752,-515.9463021888165,-545.0001601148853,-285.8025767017342,-292.80573669200606
14162,wikimedia-en,2,27,442.306234854239,-5605.387302008644,68.81256553663698,-480.66711037696996,598.8471607939996,-415.22027700144474,-552.2167139903356,-292.90428476044036,-370.45358340633123
14162,wikimedia-en,3,9,616.0224677191841,-5737.689968111209,22.7071505304299,-634.9445247772604,533.6620983061289,-674.4604246808407,-504.2850897256203,-396.3295388235031,-530.623070137322
14197,fineweb-edu-sample,0,81,307.1601931725019,-3059.4740049424963,-404.1614363558722,487.9101477586277,-346.3461907696077,126.2243662755225,88.26681335955331,-245.30349513243678,160.6098580083136
14197,fineweb-edu-sample,1,59,344.491621631687,-2813.523755519842,-421.67310320479817,526.0073452177071,-310.5956970432751,278.82907955003077,51.9269443854537,-152.17408635931966,116.19595063181276
14197,fineweb-edu-sample,2,79,412.6443790484078,-3346.9406627328954,-372.8641054444227,569.6885720019803,-346.685821507262,154.3294922595668,61.36150239330466,-227.89287998605496,191.21208617350717
14197,fineweb-edu-sample,3,50,599.3260888671875,-3552.936272555678,-264.8225703969925,418.5085125339802,-312.3644265227908,303.99907174369434,22.961036260766424,-55.04430107505116,247.39143102616427
14197,wikimedia-en,0,38,305.56682707134047,-820.4327518147521,-662.7282447421074,4.1410871437532295,-398.5674008252783,286.15234078258544,120.44079147989092,-314.8898413444798,225.24554446461184
14197,wikimedia-en,1,40,343.3613525390625,-226.8471486057837,-506.8196799862318,114.75709970713874,-188.47471330097235,375.9474245478053,312.03858508359616,-296.38885244459044,77.7369648485654
14197,wikimedia-en,2,30,415.2780822753906,-979.7012792430155,-517.1815567177345,110.65748637088309,-471.74703788693284,532.2432535648453,16.82035327534691,-407.5655317490164,107.15647933522708
14197,wikimedia-en,3,17,659.1049086626838,-719.8177947498922,-436.88618286439777,85.80083275397917,-309.2069048243168,425.3683035039175,-2.14531535766176,-133.1310010402625,271.02286765816115
14621,fineweb-edu-sample,0,65,278.7708073542668,-762.7712682177805,1317.5403707751955,76.95001846627501,432.7272068092152,-76.99709193628966,-82.60709545470941,-199.056723836959,-31.932350433506773
14621,fineweb-edu-sample,1,81,531.6646660698784,-295.2682236533382,1301.2276909440154,129.55719467379433,206.53857000473874,-88.36147712528627,-37.13293693043842,-240.85167758903208,-101.51947119926507
14621,fineweb-edu-sample,2,67,1062.756682894123,14.769959504910256,1335.5273507049715,138.6523645693558,347.27097048524047,-202.42203542054853,-132.78850720399143,-222.4377104475965,-256.542135062637
14621,fineweb-edu-sample,3,52,1687.74019916241,-1285.3103993339096,833.312976301567,294.65550372250715,-188.28789170606447,-409.5209387942086,-72.64019936446621,-229.58695852994956,-191.01894819407755
14621,wikimedia-en,0,37,275.069200670397,2183.5586640247207,256.9091109199524,-795.1970465367701,-126.72692363275019,-436.5486858055936,659.1798351317087,84.55082560403748,-678.64752295511
14621,wikimedia-en,1,34,422.14901374368105,1498.1142574476323,408.15447057992816,-424.6603436311593,-256.84925721024274,-407.51620536957125,288.0945919870434,-252.19373932898603,-334.4863141805264
14621,wikimedia-en,2,16,977.300910949707,924.1629197974131,943.0643314922227,-345.2546987096174,383.10877175985934,-316.1422925699243,-56.92147211059523,-476.8871930833575,-426.6522636982328
14621,wikimedia-en,3,28,1861.0994873046875,178.26686888804338,-39.61261672704055,-18.289222545020632,-421.31501511859415,-709.5954669257372,180.18408956758938,-298.4485786536017,-365.2671812165833
15487,fineweb-edu-sample,0,102,247.88422917384727,-3107.9758368073044,-150.5600023407333,493.1599621646159,20.228309364628945,29.857285700793145,-59.67878843334273,166.9945315040774,12.440810200151963
15487,fineweb-edu-sample,1,94,277.6936950683594,-3029.986247817667,-359.76058469838154,417.0853990929785,-97.47349431794323,25.862572835981275,23.81450019556025,108.01093105411387,58.1170395808135
15487,fineweb-edu-sample,2,69,337.0168266849241,-4479.915267168947,-247.62502928504915,302.1853399725541,12.529262211663344,141.48252940413576,-157.70784740319044,205.76127593731943,-14.533399042926927
15487,fineweb-edu-sample,3,74,547.989126669394,-3505.8906490209224,-325.72998282599656,363.3092047185878,-192.48772511565915,79.78395391256186,-172.26012081102476,319.9449473785914,22.955777258773317
15487,wikimedia-en,0,51,243.28966926125918,-1958.8901415719615,-569.3506034623823,-257.1526364251472,-216.87831200836624,-9.499749485865363,-3.3820590543664344,-131.7912940069426,110.71624828044772
15487,wikimedia-en,1,47,275.85413961207615,-4283.611094146913,-458.81870824219254,-269.1933454785688,-308.19309271258277,-25.65635025410794,116.23285704539809,-107.05659172323162,43.76544948587738
15487,wikimedia-en,2,26,330.5699991079477,-3257.170988129416,-630.4962512359539,-260.6127979591864,-386.2180562882477,-5.834211579675324,114.0477829825333,51.23133765157945,41.69092472694661
15487,wikimedia-en,3,16,454.4782066345215,-4748.059867189611,-601.3342563067358,-172.3411281413416,-421.2599889107062,-251.38835941994182,93.41777067726646,-105.40745583714232,39.59239529211272
15599,fineweb-edu-sample,0,134,287.00464163253554,-2805.9862040752564,196.89433762755723,423.14965317060506,-215.45108057116033,49.63949650986049,-52.780081289133406,-202.6230090103851,-105.60413856275356
15599,fineweb-edu-sample,1,131,345.40733535417166,-2557.907952127492,185.49308068194566,473.25761028401115,-141.66535003685428,96.01722032130459,1.8165012700951455,-253.18177045853088,-198.1586263846812
15599,fineweb-edu-sample,2,96,456.20759359995526,-4567.904907203774,73.99221986644488,539.795447761871,-248.07177876287287,118.19430617431523,-41.79102895360181,-208.21234071321237,-229.02320550115405
15599,fineweb-edu-sample,3,62,754.6790801017515,-5217.765362624216,-62.67701331838643,628.3098963887163,-171.5255696289485,221.44082594415778,1.6640850633559676,-225.21476068197092,-330.0582547796004
15599,wikimedia-en,0,73,287.12500125414704,-1119.9635545637775,-342.12944435248716,-245.67947473673374,-384.3208224174057,-38.00921077752036,1.754635863532309,-432.8394674035124,-102.01742765064677
15599,wikimedia-en,1,59,342.5074726686639,-3349.787907283852,-367.19815496671566,-49.47894430004627,-424.5094398466862,174.3189130505325,17.55558418374864,-445.25777397403357,-138.15890052563188
15599,wikimedia-en,2,53,459.99174585882224,-4798.91852726378,-258.97977939122165,31.860427714895188,-468.04221825787624,-44.5765406462689,97.61443296634141,-537.4187242797294,-61.99439568396233
15599,wikimedia-en,3,37,781.798077557538,-5327.564861560964,-555.8975979051521,-55.29925801182806,-394.56902501731656,188.28876453362824,-21.32617568538784,-507.44831732762776,-183.21823293601838
17676,fineweb-edu-sample,0,56,264.02346420288086,-4234.234239375138,-238.67255553817216,277.310477581667,1235.196081012404,66.11067337610694,-290.14715080961224,181.70548523917577,-73.19439635787198
17676,fineweb-edu-sample,1,46,304.64486428965694,-5446.649365335165,-253.1511709340335,363.73292395315804,1375.1441980816005,-6.137385115867432,-189.8934100056163,242.4328705931221,38.77038310302844
17676,fineweb-edu-sample,2,59,360.12237962625795,-4825.2936770172455,-216.61701532437408,232.7948565608897,1328.4134976345454,42.113736735035275,-324.758969733026,255.80606216193448,-17.308965967778963
17676,fineweb-edu-sample,3,31,550.5528111611643,-7249.025182658021,-452.54504587216894,110.9921528597691,1596.9157602854298,-129.95188850168964,-455.6571142243169,345.85427093996725,156.29082366354584
17676,wikimedia-en,0,22,267.12385351007634,-3013.4236384294854,-47.99170946335796,136.66101913705373,748.622677469847,6.9118084340478445,191.60366168796097,119.76056190435094,-10.747113499420694
17676,wikimedia-en,1,23,299.3012058423913,-3459.7826123147515,-237.4760841140874,-37.37127952693525,1008.2774057634153,48.672908147008556,26.311795663460593,-119.3727936307357,-193.3687446156458
17676,wikimedia-en,2,14,347.6337105887277,-5071.339442435883,-316.81345472768714,-77.12147083229748,1490.028279674316,-11.368738596701665,-77.05092194969471,-55.36934754850908,10.206475897924037
17676,wikimedia-en,3,10,500.28026123046874,-4607.08828742388,-591.3671072024996,16.137745190422226,1147.2306833222572,-24.764480950738548,-7.309942868255064,79.89576202086484,-54.0996131856233
18036,fineweb-edu-sample,0,105,310.5867972237723,-5884.7668044600805,-434.7546209370817,609.2503717691275,-198.37009931043272,-358.07957946083394,332.75263984538594,-332.4414875442647,187.02744525832316
18036,fineweb-edu-sample,1,110,382.01005138050425,-6554.464635181373,-571.1804718186288,549.0959557851941,-257.72773105334005,-433.2644877712738,312.60298229704375,-361.384531693102,250.59463127904098
18036,fineweb-edu-sample,2,70,520.4720615931919,-7175.751264552541,-729.8545601587299,427.224163307333,-316.2317817154329,-427.99150724816843,290.6362706662506,-459.5642136066817,328.3962877243823
18036,fineweb-edu-sample,3,76,878.6397207159745,-7198.968099508873,-732.7250430864369,566.222727013471,-298.0552691882997,-496.4885226962346,364.2312728308763,-481.84477329940563,324.6324676862278
18036,wikimedia-en,0,54,308.4620135271991,-4373.8439641483355,-942.5498551083308,-211.61344316718709,-399.54751581274496,-335.8590344722663,320.0521769118648,-434.86252584212053,186.2798852942925
18036,wikimedia-en,1,65,386.269633601262,-5650.182001943892,-867.6642197366184,-201.133066836103,-458.54393095339697,-402.85105039036745,410.0575299734407,-579.1735647553929,271.6067576512486
18036,wikimedia-en,2,63,528.1335245768229,-6288.830982762772,-988.6440516399392,-242.31678277942072,-488.35907686157975,-407.78472748221077,440.914879839688,-648.4200947098171,296.92409428395007
18036,wikimedia-en,3,73,911.2619010193707,-7110.221969559721,-1110.7780655375998,-314.4794209542797,-576.9131636128434,-414.8311782968127,415.1365460756442,-719.0931487297921,313.17748175753354
20343,fineweb-edu-sample,0,214,221.41098835312317,633.2851184048866,648.6085592618639,205.42419048473195,-15.670746635801242,-224.84193705647206,-187.39897781046093,39.43809667684577,133.16369243573652
20343,fineweb-edu-sample,1,159,264.24121036169663,759.6185984415093,976.2183586676229,302.2480227231331,-45.06237501475691,-180.61548543471974,-97.33956445359075,115.51369128194145,120.49181776410997
20343,fineweb-edu-sample,2,188,382.522190499813,434.61871753406234,847.9323821884824,356.70128217447956,-130.61328159881472,-133.43013855685825,-73.35102484185556,215.19144603576848,64.74129467719881
20343,fineweb-edu-sample,3,159,948.9444637658461,-407.25891244129537,1152.8765250736953,431.2325439554933,-151.40504337949358,-98.11060461057788,6.99326012505732,203.97722239771687,-198.35017918865813
20343,wikimedia-en,0,190,221.984325208162,3414.0579209012735,107.38028286527668,-337.50653839155046,-58.94370339411358,-280.68484578558844,-64.5643979485313,36.97989066289914,204.24987614925132
20343,wikimedia-en,1,130,262.7346450805664,3361.575704233361,58.94665026139952,-245.71455463430456,-49.85499986177715,-310.88749236013876,-0.08445614075878138,13.953616791545183,156.39858520413662
20343,wikimedia-en,2,119,380.0303247275473,3504.053424950754,192.57954982695944,-146.40427253610002,-92.3918813899129,-264.36880737053536,12.266991739807983,86.19612613086913,152.88326981148768
20343,wikimedia-en,3,138,963.9916978918988,1889.13834366887,626.8377430323604,-716.9979771620423,-383.9472071075407,-54.25035062582841,313.35724926290817,159.77097254462916,25.69462062736226
21409,fineweb-edu-sample,0,23,232.5450558869735,-544.1804224048266,-62.85036882762627,423.1898063283873,419.01963708391025,-152.94710793093319,107.33343415226557,262.63782314700717,274.57733301100586
21409,fineweb-edu-sample,1,34,280.9067077636719,-2382.2577808142796,-118.5087283832154,379.24635359429107,177.1638027444559,-97.13202420087225,64.63234938640593,422.26284592882706,248.99619502507042
21409,fineweb-edu-sample,2,8,384.8871955871582,-5166.008660387434,-257.4340522116249,324.22401621422597,401.7788454188758,-25.389420032571778,95.40927688808128,370.46390684923915,404.70453028968274
21409,fineweb-edu-sample,3,4,562.1779479980469,-4820.560739347811,53.006837470443585,553.5536785789357,-339.4486973814102,-146.68016112433813,-259.35272778470926,200.15595185368903,363.11021341974646
21409,wikimedia-en,0,20,231.58008728027343,-537.3453061355485,-521.379931847853,220.53164998568886,40.87137038451259,-22.25256041081385,62.45092878635997,340.26731800864513,264.76143691933436
21409,wikimedia-en,1,20,280.28615417480466,319.3036061256057,-346.353697013337,120.656476364685,134.90776567429853,-161.91801618561905,273.6881009771395,365.22926387814334,201.84095626229436
21409,wikimedia-en,2,7,356.59962245396207,-1621.0500149607813,-766.9337134952518,334.10586461963567,150.65536600472834,-455.7156917471563,534.0812629950814,381.8035004919328,134.89786139949794
21409,wikimedia-en,3,2,570.5122680664062,2025.1471317345656,-79.89200626192465,82.03725969044105,102.07036826439848,-444.193721968914,-22.25385979173627,587.0008003880982,555.129060615654
23585,fineweb-edu-sample,0,105,320.133632405599,-3572.252258313151,1518.663950275178,1.1440991238631915,-80.2346914588303,-25.547331899145657,-149.20625139692805,1068.193935211686,309.816808194433
23585,fineweb-edu-sample,1,133,384.79634564622006,-3780.608486505555,1426.7570385439778,23.208968256474645,-103.61079753177309,-34.99428569166121,-208.03045618732466,1108.1641841704275,217.56222424516926
23585,fineweb-edu-sample,2,103,500.4512222438183,-3792.703668929108,1496.1515314263738,-27.808665657592694,-139.92254066337992,-57.9000348485626,-203.0566718948713,1213.5719269262668,220.4390296445815
23585,fineweb-edu-sample,3,122,871.2346461561859,-4574.43686060592,1493.875350908875,-43.770119708888714,-183.29796366937055,-12.416359704341884,-273.16264732028674,1406.3114457525373,241.90301327720084
23585,wikimedia-en,0,10,315.63026428222656,-1833.4731648466895,929.197286830713,-398.9566732598072,-158.2795145643372,-369.07332474150746,302.8787210697925,1127.3831630888794,-207.45159106204036
23585,wikimedia-en,1,33,409.30476610588306,-1537.84435006118,790.3186880306984,-711.5854534901289,-270.31309522301035,-553.023771148272,371.3443327978798,1553.0976813230275,-590.76785403279
23585,wikimedia-en,2,10,506.5447937011719,-2673.2480569305085,1188.4852202106586,-516.9690628485057,-305.5837522002426,-82.10326455513152,91.38149446110715,1077.302628319496,99.350156042261
23585,wikimedia-en,3,11,637.5279263583096,-2818.7736080790532,981.9610132204224,-559.4466990103758,-268.7621581390357,-256.34345700188874,15.335928919347014,1465.1249008180453,-327.1352148304448
