feature_id,text_id,duplicate_group,source,split,direction,fraction_small,energy_small,odd_fraction_small,k_digit_small,k_word_small,native_k_digit_small,native_k_word_small,fraction_large,energy_large,odd_fraction_large,k_digit_large,k_word_large,native_k_digit_large,native_k_word_large,relative_discrepancy
1645,6182,6182,wikimedia-en,fit,random_2,0.005,1.1693497867781844e-06,0.9918540014181813,-1.262664794921875,1.744985580444336,-6.434068876926164e-08,8.891795715676471e-08,0.01,4.600978741109429e-06,0.9701735112298825,-1.2402534484863281,1.7104148864746094,-6.319869013929364e-08,8.715636352543109e-08,0.019312305367583736
1645,6182,6182,wikimedia-en,fit,approx_spectrum_matched,0.005,5.569273184846679e-07,0.995898089617945,-1.1110305786132812,0.9920597076416016,-5.6613974634584436e-08,5.0551662758477644e-08,0.01,2.2092753511060437e-06,0.9881959051440947,-1.0907649993896484,0.996708869934082,-5.558131629897508e-08,5.078856672958805e-08,0.014015279375478128
1645,6182,6182,wikimedia-en,fit,leading_pc,0.005,4.091085145319084e-06,0.9910275864638003,-1.6710758209228516,3.6640167236328125,-8.515179146218937e-08,1.8670462707817466e-07,0.01,1.7204379219037946e-05,0.9662364043345423,-1.6129016876220703,3.7446022033691406,-8.218745459291071e-08,1.9081096257742138e-07,0.024527598629762996
1645,6182,6182,wikimedia-en,fit,shuffled_labels,0.005,5.834293233419885e-06,0.9973530069358736,-0.8015632629394531,4.757404327392578,-4.084467440374955e-08,2.4241958151469913e-07,0.01,2.3287865474230784e-05,0.9898066490498241,-0.8198022842407227,4.730582237243652,-4.1774066905798e-08,2.4105282783521624e-07,0.006739538029890691
1645,6331,6331,wikimedia-en,check,learned,0.005,5.611545304873289e-06,0.9909449488975054,4.70733642578125,-0.28967857360839844,2.528411879482762e-07,-1.555926070488025e-08,0.01,2.3573655312247865e-05,0.969135385550454,4.762172698974609,-0.4096031188964844,2.55786562402698e-07,-2.2000666576941784e-08,0.027773183561082344
1645,6331,6331,wikimedia-en,check,random_0,0.005,1.1942447599722072e-06,0.9937053818257144,-1.7323493957519531,1.3213157653808594,-9.304822080795052e-08,7.097071837567599e-08,0.01,4.647271055091551e-06,0.9885547889365014,-1.728057861328125,1.2680292129516602,-9.28177132419523e-08,6.810858276453135e-08,0.024737429443503878
1645,6331,6331,wikimedia-en,check,random_1,0.005,1.0060829140456917e-05,0.9937644801054204,5.282878875732422,-3.4761428833007812,2.837548137438161e-07,-1.8671112845856296e-07,0.01,4.128258046875999e-05,0.9786777815151458,5.319356918334961,-3.479480743408203,2.8571412805480094e-07,-1.86890412121006e-07,0.005777563616349451
1645,6331,6331,wikimedia-en,check,random_2,0.005,7.908082011454098e-07,0.9152354129101796,-1.3628005981445312,1.0187625885009766,-7.31989581803255e-08,5.471993497280107e-08,0.01,4.1677628246361564e-06,0.7661246051370472,-1.4607906341552734,1.0291337966918945,-7.846221427061833e-08,5.527699492396345e-08,0.05649422904333227
1645,6331,6331,wikimedia-en,check,approx_spectrum_matched,0.005,6.591220653717755e-07,0.9964091788828637,-0.3008842468261719,-1.5926361083984375,-1.6161141571653394e-08,-8.554391893711938e-08,0.01,2.570435924553749e-06,0.9879572153102593,-0.31447410583496094,-1.5622377395629883,-1.6891082197314438e-08,-8.39111570112986e-08,0.020718015202012108
1645,6331,6331,wikimedia-en,check,leading_pc,0.005,1.8240500025967776e-06,0.9913110251052486,-0.896453857421875,2.535581588745117,-4.815046934185163e-08,1.3619155357728514e-07,0.01,7.834171697140846e-06,0.9842627067325672,-0.9834766387939453,2.5968551635742188,-5.28246505412601e-08,1.3948268938070424e-07,0.038941001902857444
