feature_id,direction,calibration,duplicate_group,source,zero_mse,fitted_mse
1645,random_0,pooled,11372,wikimedia-en,1.7190318466475674,0.14850478653911925
1645,random_0,pooled,11751,wikimedia-en,149.27674187958928,127.43650240594657
1645,random_0,pooled,11822,wikimedia-en,23.295099005338216,15.960696872112726
1645,random_0,pooled,6331,wikimedia-en,2.3348907252085382,0.2141449858151373
1645,random_0,pooled,6355,wikimedia-en,3.521040213172455,1.3853822302279521
1645,random_0,pooled,6924,wikimedia-en,1.6950425352213472,1.7614782403963662
1645,random_0,fineweb-edu-sample,10203,wikimedia-en,13.598961238869833,11.639770433752306
1645,random_0,fineweb-edu-sample,10223,wikimedia-en,17.158346750534292,14.607353657353217
1645,random_0,fineweb-edu-sample,11372,wikimedia-en,1.7190318466475674,1.3243857082401167
1645,random_0,fineweb-edu-sample,11751,wikimedia-en,149.27674187958928,139.28659685905066
1645,random_0,fineweb-edu-sample,11822,wikimedia-en,23.295099005338216,12.933973888379358
1645,random_0,fineweb-edu-sample,6331,wikimedia-en,2.3348907252085382,0.8048639559554704
1645,random_0,fineweb-edu-sample,6355,wikimedia-en,3.521040213172455,3.7901810552576354
1645,random_0,fineweb-edu-sample,6924,wikimedia-en,1.6950425352213472,0.38508468461206924
1645,random_0,wikimedia-en,1506,fineweb-edu-sample,65.66084474179945,63.287743430985586
1645,random_0,wikimedia-en,1760,fineweb-edu-sample,25.897796487317493,21.865388759902125
1645,random_0,wikimedia-en,2145,fineweb-edu-sample,3.5429790057328603,3.479329069057402
1645,random_0,wikimedia-en,3039,fineweb-edu-sample,2.865839807686399,6.182882368623021
1645,random_0,wikimedia-en,3941,fineweb-edu-sample,3.978865047216118,0.3939318768755862
1645,random_0,wikimedia-en,4577,fineweb-edu-sample,320.76628006194596,373.36550366127295
1645,random_0,wikimedia-en,4759,fineweb-edu-sample,10.745415667035019,10.91471763112889
1645,random_0,wikimedia-en,5639,fineweb-edu-sample,137.07193070899848,110.2595693444966
1645,random_1,pooled,1506,fineweb-edu-sample,30.24116441707747,23.416785744018522
1645,random_1,pooled,1760,fineweb-edu-sample,1.4968612664922887,1.5219508466227798
1645,random_1,pooled,2145,fineweb-edu-sample,8.36372393786533,4.725737726913106
1645,random_1,pooled,3039,fineweb-edu-sample,4.634227943611791,5.347318456356067
1645,random_1,pooled,3941,fineweb-edu-sample,43.79374320429008,36.52083964499931
1645,random_1,pooled,4577,fineweb-edu-sample,37.593198300100994,30.22109568039978
1645,random_1,pooled,4759,fineweb-edu-sample,7.105540583030034,3.8184129888488987
1645,random_1,pooled,5639,fineweb-edu-sample,401.02022485832833,402.36327716902144
1645,random_1,pooled,10203,wikimedia-en,144.58463288669066,128.8515734948429
1645,random_1,pooled,10223,wikimedia-en,124.8357458649707,141.23321008607283
1645,random_1,pooled,11372,wikimedia-en,2.5955590832182907,0.8180112942516443
1645,random_1,pooled,11751,wikimedia-en,40.83104469287946,34.41417530924453
1645,random_1,pooled,11822,wikimedia-en,0.27450885120572366,0.1067230691546156
1645,random_1,pooled,6331,wikimedia-en,20.098512983679484,14.596516948678708
1645,random_1,pooled,6355,wikimedia-en,12.533884374832382,7.97405131935415
1645,random_1,pooled,6924,wikimedia-en,3.0784880853396146,1.1664537783954292
1645,random_1,fineweb-edu-sample,10203,wikimedia-en,144.58463288669066,118.4403578417259
1645,random_1,fineweb-edu-sample,10223,wikimedia-en,124.8357458649707,155.4738735664307
1645,random_1,fineweb-edu-sample,11372,wikimedia-en,2.5955590832182907,0.06107870556548711
1645,random_1,fineweb-edu-sample,11751,wikimedia-en,40.83104469287946,27.249255655364955
1645,random_1,fineweb-edu-sample,11822,wikimedia-en,0.27450885120572366,1.0301439962445702
1645,random_1,fineweb-edu-sample,6331,wikimedia-en,20.098512983679484,9.751789175199699
1645,random_1,fineweb-edu-sample,6355,wikimedia-en,12.533884374832382,4.713906894521225
1645,random_1,fineweb-edu-sample,6924,wikimedia-en,3.0784880853396146,0.14670303119523886
1645,random_1,wikimedia-en,1506,fineweb-edu-sample,30.24116441707747,30.656579873090948
1645,random_1,wikimedia-en,1760,fineweb-edu-sample,1.4968612664922887,2.2221671110780883
1645,random_1,wikimedia-en,2145,fineweb-edu-sample,8.36372393786533,7.827018745333591
1645,random_1,wikimedia-en,3039,fineweb-edu-sample,4.634227943611791,3.48757088362156
1645,random_1,wikimedia-en,3941,fineweb-edu-sample,43.79374320429008,45.183003973360556
1645,random_1,wikimedia-en,4577,fineweb-edu-sample,37.593198300100994,38.34829513158638
1645,random_1,wikimedia-en,4759,fineweb-edu-sample,7.105540583030034,6.947956950532907
1645,random_1,wikimedia-en,5639,fineweb-edu-sample,401.02022485832833,412.9979399711617
1645,random_2,pooled,1506,fineweb-edu-sample,2.5349315322387156,2.5761990366263836
1645,random_2,pooled,1760,fineweb-edu-sample,2.6529788148543787,4.553234688316546
1645,random_2,pooled,2145,fineweb-edu-sample,9.748877378257248,6.760053605310914
1645,random_2,pooled,3039,fineweb-edu-sample,1.5061159004403635,3.6026101014347693
1645,random_2,pooled,3941,fineweb-edu-sample,2.244962111319637,1.615331126721478
1645,random_2,pooled,4577,fineweb-edu-sample,1473.199268531289,1517.7048286790525
1645,random_2,pooled,4759,fineweb-edu-sample,3.1792840418098933,4.203874720472636
1645,random_2,pooled,5639,fineweb-edu-sample,205.21540859874676,214.14131572159053
1645,random_2,pooled,10203,wikimedia-en,182.0869322060048,177.30106409250163
1645,random_2,pooled,10223,wikimedia-en,8.316860920842828,8.157652994529933
1645,random_2,pooled,11372,wikimedia-en,0.19935232842271944,1.1296891720708606
1645,random_2,pooled,11751,wikimedia-en,36.706641518335914,31.712694726656125
1645,random_2,pooled,11822,wikimedia-en,45.53982240196319,53.88955585825146
1645,random_2,pooled,6331,wikimedia-en,1.5208183814507947,3.6151687634339984
1645,random_2,pooled,6355,wikimedia-en,3.048153617513094,5.306472733642223
1645,random_2,pooled,6924,wikimedia-en,2.2376750195007844,3.9297771761998694
1645,random_2,fineweb-edu-sample,10203,wikimedia-en,182.0869322060048,187.24074909895472
1645,random_2,fineweb-edu-sample,10223,wikimedia-en,8.316860920842828,6.581767881513878
1645,random_2,fineweb-edu-sample,11372,wikimedia-en,0.19935232842271944,0.7540753938217737
1645,random_2,fineweb-edu-sample,11751,wikimedia-en,36.706641518335914,36.945316669673154
1645,random_2,fineweb-edu-sample,11822,wikimedia-en,45.53982240196319,47.471675361038244
1645,random_2,fineweb-edu-sample,6331,wikimedia-en,1.5208183814507947,2.556617892196522
1645,random_2,fineweb-edu-sample,6355,wikimedia-en,3.048153617513094,4.701622999953026
1645,random_2,fineweb-edu-sample,6924,wikimedia-en,2.2376750195007844,3.664989964541343
1645,random_2,wikimedia-en,1506,fineweb-edu-sample,2.5349315322387156,3.9484469337228156
1645,random_2,wikimedia-en,1760,fineweb-edu-sample,2.6529788148543787,5.329388415888092
1645,random_2,wikimedia-en,2145,fineweb-edu-sample,9.748877378257248,6.634261892381199
1645,random_2,wikimedia-en,3039,fineweb-edu-sample,1.5061159004403635,5.126750247753941
1645,random_2,wikimedia-en,3941,fineweb-edu-sample,2.244962111319637,1.0083047511169618
1645,random_2,wikimedia-en,4577,fineweb-edu-sample,1473.199268531289,1553.5150170256986
1645,random_2,wikimedia-en,4759,fineweb-edu-sample,3.1792840418098933,4.217731551549308
1645,random_2,wikimedia-en,5639,fineweb-edu-sample,205.21540859874676,226.75879388454194
1645,shuffled_labels,pooled,1506,fineweb-edu-sample,38.05671196488447,29.674898804413207
1645,shuffled_labels,pooled,1760,fineweb-edu-sample,15.485785796798268,8.97359962621913
1645,shuffled_labels,pooled,2145,fineweb-edu-sample,6.922810147358405,23.971272968784096
1645,shuffled_labels,pooled,3039,fineweb-edu-sample,3.91861262016846,0.4455952069132296
1645,shuffled_labels,pooled,3941,fineweb-edu-sample,13.191521027522413,8.961000350152236
1645,shuffled_labels,pooled,4577,fineweb-edu-sample,204.69868795913726,152.40821251123748
1645,shuffled_labels,pooled,4759,fineweb-edu-sample,3.3186583530131486,7.780439068197364
1645,shuffled_labels,pooled,5639,fineweb-edu-sample,60.39361523768605,31.316575989495664
1645,shuffled_labels,pooled,10203,wikimedia-en,79.3467973654316,91.36889468859545
1645,shuffled_labels,pooled,10223,wikimedia-en,7.061842616451486,3.588415644142917
1645,shuffled_labels,pooled,11372,wikimedia-en,3.750491732734673,2.3080470755304505
1645,shuffled_labels,pooled,11751,wikimedia-en,28.308328753112733,49.31160065720086
1645,shuffled_labels,pooled,11822,wikimedia-en,24.492675814613563,20.305569414971746
1645,shuffled_labels,pooled,6331,wikimedia-en,7.622232134352203,0.6117447692438605
1645,shuffled_labels,pooled,6355,wikimedia-en,6.601368825798204,0.1612244699550347
1645,shuffled_labels,pooled,6924,wikimedia-en,2.7921428298327555,1.2357501257415082
1645,shuffled_labels,fineweb-edu-sample,10203,wikimedia-en,79.3467973654316,87.04419587535205
1645,shuffled_labels,fineweb-edu-sample,10223,wikimedia-en,7.061842616451486,3.453638676598203
1645,shuffled_labels,fineweb-edu-sample,11372,wikimedia-en,3.750491732734673,1.6940262004272455
1645,shuffled_labels,fineweb-edu-sample,11751,wikimedia-en,28.308328753112733,42.85051650332328
1645,shuffled_labels,fineweb-edu-sample,11822,wikimedia-en,24.492675814613563,20.468352795122158
1645,shuffled_labels,fineweb-edu-sample,6331,wikimedia-en,7.622232134352203,1.4498846934163367
1645,shuffled_labels,fineweb-edu-sample,6355,wikimedia-en,6.601368825798204,0.8430565945349855
1645,shuffled_labels,fineweb-edu-sample,6924,wikimedia-en,2.7921428298327555,0.6163159940175689
1645,shuffled_labels,wikimedia-en,1506,fineweb-edu-sample,38.05671196488447,29.305251253941567
1645,shuffled_labels,wikimedia-en,1760,fineweb-edu-sample,15.485785796798268,8.949680684822159
1645,shuffled_labels,wikimedia-en,2145,fineweb-edu-sample,6.922810147358405,30.19622415473266
1645,shuffled_labels,wikimedia-en,3039,fineweb-edu-sample,3.91861262016846,1.2810236567628586
1645,shuffled_labels,wikimedia-en,3941,fineweb-edu-sample,13.191521027522413,9.536308696322937
1645,shuffled_labels,wikimedia-en,4577,fineweb-edu-sample,204.69868795913726,140.5309977389746
1645,shuffled_labels,wikimedia-en,4759,fineweb-edu-sample,3.3186583530131486,10.721913062339272
1645,shuffled_labels,wikimedia-en,5639,fineweb-edu-sample,60.39361523768605,25.38216835407114
2966,approx_spectrum_matched,pooled,1007,fineweb-edu-sample,0.04908817352600181,0.034917378698498536
2966,approx_spectrum_matched,pooled,2850,fineweb-edu-sample,0.10768392399995719,0.08202795247387595
2966,approx_spectrum_matched,pooled,3500,fineweb-edu-sample,0.05403446978746729,0.06345161794769905
2966,approx_spectrum_matched,pooled,3855,fineweb-edu-sample,0.2541429751090618,0.22811863047318692
2966,approx_spectrum_matched,pooled,4600,fineweb-edu-sample,0.3981627472171567,0.39781261156231207
2966,approx_spectrum_matched,pooled,5107,fineweb-edu-sample,0.47583831275233024,0.42915707192288377
2966,approx_spectrum_matched,pooled,5762,fineweb-edu-sample,0.03526501046735575,0.04644319932974039
2966,approx_spectrum_matched,pooled,5889,fineweb-edu-sample,0.05402726088732379,0.06483252317120158
2966,approx_spectrum_matched,pooled,10114,wikimedia-en,0.5405967229421549,0.47218870018357617
2966,approx_spectrum_matched,pooled,10156,wikimedia-en,0.1589874756291465,0.1627200921106714
2966,approx_spectrum_matched,pooled,10297,wikimedia-en,0.1192989884657436,0.10932329557074294
2966,approx_spectrum_matched,pooled,11437,wikimedia-en,0.04383592866474828,0.06007410406801139
2966,approx_spectrum_matched,pooled,11490,wikimedia-en,0.014860910724223686,0.0038365872024465064
